
==
PG
==
NL: Newton 0 ; 0.602128204 1
|  LS: AG 2 ; 0.0552694009 0.8
|  LS: AG 3 ; 0.0530748403 0.64
|  LS: AG 4 ; 0.0513118192 0.512
|  LS: AG 5 ; 0.0498944969 0.4096
|  LS: AG 6 ; 0.048755646 0.32768
|  LS: AG 7 ; 0.0478413338 0.262144
|  LS: AG 8 ; 0.0471079166 0.2097152
NL: Newton 9 ; 0.0471079166 0.0782356918
|  LS: AG 1 ; 0.0387385075 1
|  LS: AG 2 ; 0.0404353841 0.8
|  LS: AG 3 ; 0.0418128506 0.64
|  LS: AG 4 ; 0.0429107828 0.512
|  LS: AG 5 ; 0.0437798754 0.4096
|  LS: AG 6 ; 0.0444665031 0.32768
|  LS: AG 7 ; 0.0450091276 0.262144
|  LS: AG 8 ; 0.0454384612 0.2097152
NL: Newton 10 ; 0.0454384612 0.0754631006
NL: Newton 11 ; 0.0234709301 0.0389799548
|  LS: AG 1 ; 0.0312329074 1
|  LS: AG 2 ; 0.0204828682 0.8
|  LS: AG 3 ; 0.011906118 0.64
NL: Newton 12 ; 0.011906118 0.0197733936
|  LS: AG 1 ; 0.0212253715 1
|  LS: AG 2 ; 0.0192820874 0.8
|  LS: AG 3 ; 0.0177515861 0.64
|  LS: AG 4 ; 0.0165441674 0.512
|  LS: AG 5 ; 0.0155901846 0.4096
|  LS: AG 6 ; 0.0148353693 0.32768
|  LS: AG 7 ; 0.0142373336 0.262144
|  LS: AG 8 ; 0.0137629088 0.2097152
NL: Newton 13 ; 0.0137629088 0.022857107
|  LS: AG 1 ; 0.0152166392 1
|  LS: AG 2 ; 0.014866289 0.8
|  LS: AG 3 ; 0.0146074382 0.64
|  LS: AG 4 ; 0.0144140721 0.512
|  LS: AG 5 ; 0.0142681643 0.4096
|  LS: AG 6 ; 0.014157068 0.32768
|  LS: AG 7 ; 0.0140717995 0.262144
|  LS: AG 8 ; 0.0140058975 0.2097152
NL: Newton 14 ; 0.0140058975 0.0232606568
NL: Newton 15 ; 0.0101408337 0.016841652
|  LS: AG 1 ; 0.00960862726 1
|  LS: AG 2 ; 0.00567674248 0.8
NL: Newton 16 ; 0.00567674248 0.00942779701
|  LS: AG 1 ; 0.0075862144 1
|  LS: AG 2 ; 0.00719677666 0.8
|  LS: AG 3 ; 0.00688713513 0.64
|  LS: AG 4 ; 0.00664097494 0.512
|  LS: AG 5 ; 0.00644524313 0.4096
|  LS: AG 6 ; 0.00628954291 0.32768
|  LS: AG 7 ; 0.00616561798 0.262144
|  LS: AG 8 ; 0.00606692324 0.2097152
NL: Newton 17 ; 0.00606692324 0.0100757998
|  LS: AG 1 ; 0.00516990144 1
|  LS: AG 2 ; 0.00534302742 0.8
|  LS: AG 3 ; 0.00548422298 0.64
|  LS: AG 4 ; 0.00559867247 0.512
|  LS: AG 5 ; 0.00569108116 0.4096
|  LS: AG 6 ; 0.00576550157 0.32768
|  LS: AG 7 ; 0.0058253299 0.262144
|  LS: AG 8 ; 0.00587336791 0.2097152
NL: Newton 18 ; 0.00587336791 0.00975434779
NL: Newton 19 ; 0.003210668 0.00533219999
|  LS: AG 1 ; 0.00405723557 1
|  LS: AG 2 ; 0.00261583127 0.8
NL: Newton 20 ; 0.00261583127 0.00434430949
|  LS: AG 1 ; 0.00256804388 1
|  LS: AG 2 ; 0.00257200324 0.8
|  LS: AG 3 ; 0.00257720567 0.64
|  LS: AG 4 ; 0.00258266216 0.512
|  LS: AG 5 ; 0.0025878508 0.4096
|  LS: AG 6 ; 0.00259252571 0.32768
|  LS: AG 7 ; 0.00259659928 0.262144
|  LS: AG 8 ; 0.00260007073 0.2097152
NL: Newton 21 ; 0.00260007073 0.00431813477
NL: Newton 22 ; 0.00165803376 0.00275362249
|  LS: AG 1 ; 0.00179418651 1
|  LS: AG 2 ; 0.00110834833 0.8
NL: Newton 23 ; 0.00110834833 0.00184071818
|  LS: AG 1 ; 0.00127348526 1
|  LS: AG 2 ; 0.00123844865 0.8
|  LS: AG 3 ; 0.00121107264 0.64
|  LS: AG 4 ; 0.00118962223 0.512
|  LS: AG 5 ; 0.00117276778 0.4096
|  LS: AG 6 ; 0.00115948948 0.32768
|  LS: AG 7 ; 0.00114900325 0.262144
|  LS: AG 8 ; 0.00114070423 0.2097152
NL: Newton 24 ; 0.00114070423 0.00189445408
NL: Newton 25 ; 0.000847797763 0.00140800208
|  LS: AG 1 ; 0.000787537125 1
|  LS: AG 2 ; 0.00046310991 0.8
NL: Newton 26 ; 0.00046310991 0.00076912177
|  LS: AG 1 ; 0.000623778234 1
|  LS: AG 2 ; 0.000590538741 0.8
|  LS: AG 3 ; 0.000564274684 0.64
|  LS: AG 4 ; 0.000543502642 0.512
|  LS: AG 5 ; 0.000527055811 0.4096
|  LS: AG 6 ; 0.000514017965 0.32768
|  LS: AG 7 ; 0.000503670099 0.262144
|  LS: AG 8 ; 0.000495447811 0.2097152
NL: Newton 27 ; 0.000495447811 0.000822827776
|  LS: AG 1 ; 0.000427103226 1
|  LS: AG 2 ; 0.000439906125 0.8
|  LS: AG 3 ; 0.000450488962 0.64
|  LS: AG 4 ; 0.000459158366 0.512
|  LS: AG 5 ; 0.000466216779 0.4096
|  LS: AG 6 ; 0.0004719387 0.32768
|  LS: AG 7 ; 0.00047656266 0.262144
|  LS: AG 8 ; 0.0004802907 0.2097152
NL: Newton 28 ; 0.0004802907 0.000797655211
NL: Newton 29 ; 0.00026687496 0.000443219497
|  LS: AG 1 ; 0.000331454379 1
|  LS: AG 2 ; 0.000212625997 0.8
NL: Newton 30 ; 0.000212625997 0.000353124128
|  LS: AG 1 ; 0.000213120448 1
|  LS: AG 2 ; 0.000212643915 0.8
|  LS: AG 3 ; 0.000212398221 0.64
|  LS: AG 4 ; 0.000212288732 0.512
|  LS: AG 5 ; 0.000212256958 0.4096
|  LS: AG 6 ; 0.000212267281 0.32768
|  LS: AG 7 ; 0.000212298413 0.262144
|  LS: AG 8 ; 0.000212337952 0.2097152
NL: Newton 31 ; 0.000212337952 0.000352645751
NL: Newton 32 ; 0.000138060116 0.000229286912
|  LS: AG 1 ; 0.00014655416 1
|  LS: AG 2 ; 9.00501722e-05 0.8
NL: Newton 33 ; 9.00501722e-05 0.000149553154
|  LS: AG 1 ; 0.00010527971 1
|  LS: AG 2 ; 0.000102051286 0.8
|  LS: AG 3 ; 9.95277597e-05 0.64
|  LS: AG 4 ; 9.75498079e-05 0.512
|  LS: AG 5 ; 9.59952379e-05 0.4096
|  LS: AG 6 ; 9.47702537e-05 0.32768
|  LS: AG 7 ; 9.38026897e-05 0.262144
|  LS: AG 8 ; 9.30368403e-05 0.2097152
NL: Newton 34 ; 9.30368403e-05 0.000154513341
NL: Newton 35 ; 7.03587701e-05 0.000116850149
|  LS: AG 1 ; 6.42103397e-05 1
|  LS: AG 2 ; 3.75079521e-05 0.8
NL: Newton 36 ; 3.75079521e-05 6.22923023e-05
|  LS: AG 1 ; 5.15876776e-05 1
|  LS: AG 2 ; 4.86836615e-05 0.8
|  LS: AG 3 ; 4.63859237e-05 0.64
|  LS: AG 4 ; 4.45666138e-05 0.512
|  LS: AG 5 ; 4.31248106e-05 0.4096
|  LS: AG 6 ; 4.19810191e-05 0.32768
|  LS: AG 7 ; 4.10726889e-05 0.262144
|  LS: AG 8 ; 4.03506103e-05 0.2097152
NL: Newton 37 ; 4.03506103e-05 6.70133205e-05
|  LS: AG 1 ; 3.54262505e-05 1
|  LS: AG 2 ; 3.63427258e-05 0.8
|  LS: AG 3 ; 3.71025865e-05 0.64
|  LS: AG 4 ; 3.77265024e-05 0.512
|  LS: AG 5 ; 3.82353819e-05 0.4096
|  LS: AG 6 ; 3.86484728e-05 0.32768
|  LS: AG 7 ; 3.89826532e-05 0.262144
|  LS: AG 8 ; 3.92523088e-05 0.2097152
NL: Newton 38 ; 3.92523088e-05 6.51892879e-05
NL: Newton 39 ; 2.22363537e-05 3.69296e-05
|  LS: AG 1 ; 2.70912683e-05 1
|  LS: AG 2 ; 1.72959646e-05 0.8
NL: Newton 40 ; 1.72959646e-05 2.8724721e-05
|  LS: AG 1 ; 1.764814e-05 1
|  LS: AG 2 ; 1.75461156e-05 0.8
|  LS: AG 3 ; 1.74757036e-05 0.64
|  LS: AG 4 ; 1.74266367e-05 0.512
|  LS: AG 5 ; 1.73920717e-05 0.4096
|  LS: AG 6 ; 1.73674388e-05 0.32768
|  LS: AG 7 ; 1.73496732e-05 0.262144
|  LS: AG 8 ; 1.73367067e-05 0.2097152
NL: Newton 41 ; 1.73367067e-05 2.87923844e-05
NL: Newton 42 ; 1.14783254e-05 1.90629261e-05
|  LS: AG 1 ; 1.19653472e-05 1
|  LS: AG 2 ; 7.31108615e-06 0.8
NL: Newton 43 ; 7.31108615e-06 1.21420756e-05
|  LS: AG 1 ; 8.71096662e-06 1
|  LS: AG 2 ; 8.41604588e-06 0.8
|  LS: AG 3 ; 8.18489149e-06 0.64
|  LS: AG 4 ; 8.00329892e-06 0.512
|  LS: AG 5 ; 7.86030726e-06 0.4096
|  LS: AG 6 ; 7.74745707e-06 0.32768
|  LS: AG 7 ; 7.658209e-06 0.262144
|  LS: AG 8 ; 7.58749481e-06 0.2097152
NL: Newton 44 ; 7.58749481e-06 1.26011284e-05
NL: Newton 45 ; 5.84133988e-06 9.70115641e-06
|  LS: AG 1 ; 5.23673262e-06 1
|  LS: AG 2 ; 3.0387922e-06 0.8
NL: Newton 46 ; 3.0387922e-06 5.0467528e-06
|  LS: AG 1 ; 4.26382395e-06 1
|  LS: AG 2 ; 4.0114993e-06 0.8
|  LS: AG 3 ; 3.81172799e-06 0.64
|  LS: AG 4 ; 3.65347061e-06 0.512
|  LS: AG 5 ; 3.52799955e-06 0.4096
|  LS: AG 6 ; 3.42843013e-06 0.32768
|  LS: AG 7 ; 3.34933824e-06 0.262144
|  LS: AG 8 ; 3.28645195e-06 0.2097152
NL: Newton 47 ; 3.28645195e-06 5.45806014e-06
|  LS: AG 1 ; 2.93695265e-06 1
|  LS: AG 2 ; 3.00123009e-06 0.8
|  LS: AG 3 ; 3.05482101e-06 0.64
|  LS: AG 4 ; 3.09900898e-06 0.512
|  LS: AG 5 ; 3.13516505e-06 0.4096
|  LS: AG 6 ; 3.16458761e-06 0.32768
|  LS: AG 7 ; 3.18843525e-06 0.262144
|  LS: AG 8 ; 3.20770701e-06 0.2097152
NL: Newton 48 ; 3.20770701e-06 5.32728245e-06
NL: Newton 49 ; 1.85194496e-06 3.07566553e-06
|  LS: AG 1 ; 2.21386889e-06 1
|  LS: AG 2 ; 1.40649613e-06 0.8
NL: Newton 50 ; 1.40649613e-06 2.33587485e-06
|  LS: AG 1 ; 1.46144987e-06 1
|  LS: AG 2 ; 1.44786476e-06 0.8
|  LS: AG 3 ; 1.4379063e-06 0.64
|  LS: AG 4 ; 1.43053419e-06 0.512
|  LS: AG 5 ; 1.42502313e-06 0.4096
|  LS: AG 6 ; 1.42086466e-06 0.32768
|  LS: AG 7 ; 1.41769959e-06 0.262144
|  LS: AG 8 ; 1.41527172e-06 0.2097152
NL: Newton 51 ; 1.41527172e-06 2.35044914e-06
NL: Newton 52 ; 9.54214548e-07 1.58473651e-06
|  LS: AG 1 ; 9.76751067e-07 1
|  LS: AG 2 ; 5.93419525e-07 0.8
NL: Newton 53 ; 5.93419525e-07 9.85536836e-07
|  LS: AG 1 ; 7.20629486e-07 1
|  LS: AG 2 ; 6.93953267e-07 0.8
|  LS: AG 3 ; 6.73002151e-07 0.64
|  LS: AG 4 ; 6.56515098e-07 0.512
|  LS: AG 5 ; 6.4351443e-07 0.4096
|  LS: AG 6 ; 6.33242423e-07 0.32768
|  LS: AG 7 ; 6.25111203e-07 0.262144
|  LS: AG 8 ; 6.18663732e-07 0.2097152
NL: Newton 54 ; 6.18663732e-07 1.02746181e-06
NL: Newton 55 ; 4.84860794e-07 8.05245115e-07
|  LS: AG 1 ; 4.26989084e-07 1
|  LS: AG 2 ; 2.4609247e-07 0.8
NL: Newton 56 ; 2.4609247e-07 4.08704439e-07
|  LS: AG 1 ; 3.52425145e-07 1
|  LS: AG 2 ; 3.3055216e-07 0.8
|  LS: AG 3 ; 3.1322429e-07 0.64
|  LS: AG 4 ; 2.99490405e-07 0.512
|  LS: AG 5 ; 2.8859742e-07 0.4096
|  LS: AG 6 ; 2.79950425e-07 0.32768
|  LS: AG 7 ; 2.7308013e-07 0.262144
|  LS: AG 8 ; 2.67616539e-07 0.2097152
NL: Newton 57 ; 2.67616539e-07 4.44451095e-07
|  LS: AG 1 ; 2.43441389e-07 1
|  LS: AG 2 ; 2.47815366e-07 0.8
|  LS: AG 3 ; 2.51490471e-07 0.64
|  LS: AG 4 ; 2.54538211e-07 0.512
|  LS: AG 5 ; 2.5704282e-07 0.4096
|  LS: AG 6 ; 2.59087764e-07 0.32768
|  LS: AG 7 ; 2.60749493e-07 0.262144
|  LS: AG 8 ; 2.62095054e-07 0.2097152
NL: Newton 58 ; 2.62095054e-07 4.35281145e-07
NL: Newton 59 ; 1.54177354e-07 2.56054031e-07
|  LS: AG 1 ; 1.80875343e-07 1
|  LS: AG 2 ; 1.14343736e-07 0.8
NL: Newton 60 ; 1.14343736e-07 1.8989932e-07
|  LS: AG 1 ; 1.20986632e-07 1
|  LS: AG 2 ; 1.1944395e-07 0.8
|  LS: AG 3 ; 1.18283988e-07 0.64
|  LS: AG 4 ; 1.17404936e-07 0.512
|  LS: AG 5 ; 1.16733725e-07 0.4096
|  LS: AG 6 ; 1.16217618e-07 0.32768
|  LS: AG 7 ; 1.15818267e-07 0.262144
|  LS: AG 8 ; 1.15507539e-07 0.2097152
NL: Newton 61 ; 1.15507539e-07 1.91832136e-07
NL: Newton 62 ; 7.93043245e-08 1.3170671e-07
|  LS: AG 1 ; 7.97214506e-08 1
|  LS: AG 2 ; 4.81559135e-08 0.8
NL: Newton 63 ; 4.81559135e-08 7.99761799e-08
|  LS: AG 1 ; 5.96226077e-08 1
|  LS: AG 2 ; 5.72258943e-08 0.8
|  LS: AG 3 ; 5.53407423e-08 0.64
|  LS: AG 4 ; 5.38554461e-08 0.512
|  LS: AG 5 ; 5.26830755e-08 0.4096
|  LS: AG 6 ; 5.1756036e-08 0.32768
|  LS: AG 7 ; 5.10217383e-08 0.262144
|  LS: AG 8 ; 5.04392024e-08 0.2097152
NL: Newton 64 ; 5.04392024e-08 8.37682109e-08
NL: Newton 65 ; 4.02972229e-08 6.6924656e-08
|  LS: AG 1 ; 3.48589835e-08 1
|  LS: AG 2 ; 1.99520144e-08 0.8
NL: Newton 66 ; 1.99520144e-08 3.31358244e-08
|  LS: AG 1 ; 2.9165607e-08 1
|  LS: AG 2 ; 2.72717064e-08 0.8
|  LS: AG 3 ; 2.57707636e-08 0.64
|  LS: AG 4 ; 2.45807745e-08 0.512
|  LS: AG 5 ; 2.36367322e-08 0.4096
|  LS: AG 6 ; 2.28872257e-08 0.32768
|  LS: AG 7 ; 2.22916626e-08 0.262144
|  LS: AG 8 ; 2.18180144e-08 0.2097152
NL: Newton 67 ; 2.18180144e-08 3.62348322e-08
|  LS: AG 1 ; 2.02501288e-08 1
|  LS: AG 2 ; 2.0525007e-08 0.8
|  LS: AG 3 ; 2.07594918e-08 0.64
|  LS: AG 4 ; 2.09560958e-08 0.512
|  LS: AG 5 ; 2.11189859e-08 0.4096
|  LS: AG 6 ; 2.12528033e-08 0.32768
|  LS: AG 7 ; 2.13620576e-08 0.262144
|  LS: AG 8 ; 2.14508474e-08 0.2097152
NL: Newton 68 ; 2.14508474e-08 3.562505e-08
NL: Newton 69 ; 1.28808744e-08 2.13922456e-08
|  LS: AG 1 ; 1.48399847e-08 1
|  LS: AG 2 ; 9.33669874e-09 0.8
NL: Newton 70 ; 9.33669874e-09 1.55061641e-08
|  LS: AG 1 ; 1.01097371e-08 1
|  LS: AG 2 ; 9.93410834e-09 0.8
|  LS: AG 3 ; 9.8007766e-09 0.64
|  LS: AG 4 ; 9.69889419e-09 0.512
|  LS: AG 5 ; 9.62054906e-09 0.4096
|  LS: AG 6 ; 9.55994628e-09 0.32768
|  LS: AG 7 ; 9.51281701e-09 0.262144
|  LS: AG 8 ; 9.47599246e-09 0.2097152
NL: Newton 71 ; 9.47599246e-09 1.57374998e-08
NL: Newton 72 ; 6.63313293e-09 1.10161472e-08
|  LS: AG 1 ; 6.54464123e-09 1
|  LS: AG 2 ; 3.93702376e-09 0.8
NL: Newton 73 ; 3.93702376e-09 6.53851412e-09
NL: Newton Converged
