
==
PG
==
NL: Newton 0 ; 1.29530839 1
|  LS: AG 2 ; 0.0769053552 0.8
|  LS: AG 3 ; 0.0777823502 0.64
|  LS: AG 4 ; 0.0784682235 0.512
|  LS: AG 5 ; 0.0789984951 0.4096
|  LS: AG 6 ; 0.0794083124 0.32768
|  LS: AG 7 ; 0.079726275 0.262144
|  LS: AG 8 ; 0.0799742312 0.2097152
NL: Newton 12 ; 0.0799742312 0.06174146
NL: Newton 13 ; 0.043435859 0.0335332183
|  LS: AG 1 ; 0.0710707421 1
|  LS: AG 2 ; 0.048940297 0.8
|  LS: AG 3 ; 0.0312072322 0.64
NL: Newton 14 ; 0.0312072322 0.0240925114
|  LS: AG 1 ; 0.0491125703 1
|  LS: AG 2 ; 0.045129097 0.8
|  LS: AG 3 ; 0.042077365 0.64
|  LS: AG 4 ; 0.0397259992 0.512
|  LS: AG 5 ; 0.0379049704 0.4096
|  LS: AG 6 ; 0.0364881544 0.32768
|  LS: AG 7 ; 0.0353812586 0.262144
|  LS: AG 8 ; 0.0345132963 0.2097152
NL: Newton 15 ; 0.0345132963 0.0266448489
|  LS: AG 1 ; 0.0336613068 1
|  LS: AG 2 ; 0.0335171179 0.8
|  LS: AG 3 ; 0.0335205633 0.64
|  LS: AG 4 ; 0.0335966077 0.512
|  LS: AG 5 ; 0.0337029456 0.4096
|  LS: AG 6 ; 0.033816434 0.32768
|  LS: AG 7 ; 0.0339250617 0.262144
|  LS: AG 8 ; 0.0340232054 0.2097152
NL: Newton 16 ; 0.0340232054 0.0262664904
NL: Newton 17 ; 0.0204181009 0.0157631194
|  LS: AG 1 ; 0.0320294565 1
|  LS: AG 2 ; 0.0215732853 0.8
|  LS: AG 3 ; 0.013317812 0.64
NL: Newton 18 ; 0.013317812 0.0102815763
|  LS: AG 1 ; 0.0242429662 1
|  LS: AG 2 ; 0.0220326657 0.8
|  LS: AG 3 ; 0.0202644982 0.64
|  LS: AG 4 ; 0.0188530269 0.512
|  LS: AG 5 ; 0.0177279715 0.4096
|  LS: AG 6 ; 0.0168320336 0.32768
|  LS: AG 7 ; 0.0161188641 0.262144
|  LS: AG 8 ; 0.0155512138 0.2097152
NL: Newton 19 ; 0.0155512138 0.0120058003
|  LS: AG 1 ; 0.0164132216 1
|  LS: AG 2 ; 0.0162238701 0.8
|  LS: AG 3 ; 0.0160781746 0.64
|  LS: AG 4 ; 0.0159654155 0.512
|  LS: AG 5 ; 0.0158777215 0.4096
|  LS: AG 6 ; 0.0158092322 0.32768
|  LS: AG 7 ; 0.0157555422 0.262144
|  LS: AG 8 ; 0.0157133159 0.2097152
NL: Newton 20 ; 0.0157133159 0.0121309458
NL: Newton 21 ; 0.00986399353 0.00761516995
|  LS: AG 1 ; 0.014889174 1
|  LS: AG 2 ; 0.0100206225 0.8
|  LS: AG 3 ; 0.00615120557 0.64
NL: Newton 22 ; 0.00615120557 0.00474883481
|  LS: AG 1 ; 0.0111317207 1
|  LS: AG 2 ; 0.010091752 0.8
|  LS: AG 3 ; 0.00927153313 0.64
|  LS: AG 4 ; 0.00862429459 0.512
|  LS: AG 5 ; 0.00811320105 0.4096
|  LS: AG 6 ; 0.00770925844 0.32768
|  LS: AG 7 ; 0.00738967029 0.262144
|  LS: AG 8 ; 0.00713653207 0.2097152
NL: Newton 23 ; 0.00713653207 0.00550952354
|  LS: AG 1 ; 0.00766522739 1
|  LS: AG 2 ; 0.00752617908 0.8
|  LS: AG 3 ; 0.00742655244 0.64
|  LS: AG 4 ; 0.00735448203 0.512
|  LS: AG 5 ; 0.00730180403 0.4096
|  LS: AG 6 ; 0.00726289254 0.32768
|  LS: AG 7 ; 0.00723385235 0.262144
|  LS: AG 8 ; 0.00721196728 0.2097152
NL: Newton 24 ; 0.00721196728 0.0055677608
NL: Newton 25 ; 0.00470827787 0.0036348702
|  LS: AG 1 ; 0.00679972837 1
|  LS: AG 2 ; 0.00452144901 0.8
|  LS: AG 3 ; 0.00271810997 0.64
NL: Newton 26 ; 0.00271810997 0.0020984269
|  LS: AG 1 ; 0.00529171096 1
|  LS: AG 2 ; 0.00476313473 0.8
|  LS: AG 3 ; 0.0043430393 0.64
|  LS: AG 4 ; 0.004009466 0.512
|  LS: AG 5 ; 0.00374473695 0.4096
|  LS: AG 6 ; 0.00353467838 0.32768
|  LS: AG 7 ; 0.00336797248 0.262144
|  LS: AG 8 ; 0.00323561539 0.2097152
NL: Newton 27 ; 0.00323561539 0.00249794984
|  LS: AG 1 ; 0.003656517 1
|  LS: AG 2 ; 0.00356267985 0.8
|  LS: AG 3 ; 0.00349075571 0.64
|  LS: AG 4 ; 0.00343538495 0.512
|  LS: AG 5 ; 0.00339255955 0.4096
|  LS: AG 6 ; 0.00335928491 0.32768
|  LS: AG 7 ; 0.00333331915 0.262144
|  LS: AG 8 ; 0.00331297713 0.2097152
NL: Newton 28 ; 0.00331297713 0.00255767441
NL: Newton 29 ; 0.00226284186 0.00174695222
|  LS: AG 1 ; 0.00312345519 1
|  LS: AG 2 ; 0.00206039123 0.8
|  LS: AG 3 ; 0.00121819016 0.64
NL: Newton 30 ; 0.00121819016 0.000940463419
|  LS: AG 1 ; 0.00246904674 1
|  LS: AG 2 ; 0.00221080496 0.8
|  LS: AG 3 ; 0.0020060191 0.64
|  LS: AG 4 ; 0.00184370142 0.512
|  LS: AG 5 ; 0.00171507284 0.4096
|  LS: AG 6 ; 0.00161313389 0.32768
|  LS: AG 7 ; 0.00153231883 0.262144
|  LS: AG 8 ; 0.00146821377 0.2097152
NL: Newton 31 ; 0.00146821377 0.00113348588
|  LS: AG 1 ; 0.00172203592 1
|  LS: AG 2 ; 0.00166557669 0.8
|  LS: AG 3 ; 0.00162226427 0.64
|  LS: AG 4 ; 0.00158889239 0.512
|  LS: AG 5 ; 0.00156306205 0.4096
|  LS: AG 6 ; 0.001542979 0.32768
|  LS: AG 7 ; 0.00152729837 0.262144
|  LS: AG 8 ; 0.00151500802 0.2097152
NL: Newton 32 ; 0.00151500802 0.00116961183
NL: Newton 33 ; 0.00107985311 0.000833664877
|  LS: AG 1 ; 0.00142783064 1
|  LS: AG 2 ; 0.000932230119 0.8
|  LS: AG 3 ; 0.000540238298 0.64
NL: Newton 34 ; 0.000540238298 0.000417073109
|  LS: AG 1 ; 0.00116049687 1
|  LS: AG 2 ; 0.00103287801 0.8
|  LS: AG 3 ; 0.000931499997 0.64
|  LS: AG 4 ; 0.000851031756 0.512
|  LS: AG 5 ; 0.000787194324 0.4096
|  LS: AG 6 ; 0.00073656166 0.32768
|  LS: AG 7 ; 0.000696398883 0.262144
|  LS: AG 8 ; 0.00066452969 0.2097152
NL: Newton 35 ; 0.00066452969 0.000513028167
|  LS: AG 1 ; 0.000814410465 1
|  LS: AG 2 ; 0.000782052866 0.8
|  LS: AG 3 ; 0.000756908889 0.64
|  LS: AG 4 ; 0.0007373203 0.512
|  LS: AG 5 ; 0.000722015513 0.4096
|  LS: AG 6 ; 0.000710021992 0.32768
|  LS: AG 7 ; 0.000700596055 0.262144
|  LS: AG 8 ; 0.000693168032 0.2097152
NL: Newton 36 ; 0.000693168032 0.000535137453
NL: Newton 37 ; 0.000515611147 0.000398060532
|  LS: AG 1 ; 0.000653733056 1
|  LS: AG 2 ; 0.000422814646 0.8
NL: Newton 38 ; 0.000422814646 0.000326420063
|  LS: AG 1 ; 0.000517029514 1
|  LS: AG 2 ; 0.000496586438 0.8
|  LS: AG 3 ; 0.00048073579 0.64
|  LS: AG 4 ; 0.000468410242 0.512
|  LS: AG 5 ; 0.000458795204 0.4096
|  LS: AG 6 ; 0.000451270232 0.32768
|  LS: AG 7 ; 0.000445362571 0.262144
|  LS: AG 8 ; 0.000440711209 0.2097152
NL: Newton 39 ; 0.000440711209 0.000340236512
NL: Newton 40 ; 0.000327409817 0.00025276592
|  LS: AG 1 ; 0.000415585667 1
|  LS: AG 2 ; 0.000268809312 0.8
NL: Newton 41 ; 0.000268809312 0.000207525338
|  LS: AG 1 ; 0.000328864503 1
|  LS: AG 2 ; 0.000315871723 0.8
|  LS: AG 3 ; 0.000305784821 0.64
|  LS: AG 4 ; 0.000297932701 0.512
|  LS: AG 5 ; 0.000291801774 0.4096
|  LS: AG 6 ; 0.00028699992 0.32768
|  LS: AG 7 ; 0.000283227746 0.262144
|  LS: AG 8 ; 0.000280256215 0.2097152
NL: Newton 42 ; 0.000280256215 0.000216362541
NL: Newton 43 ; 0.000208180801 0.000160719102
|  LS: AG 1 ; 0.000264284817 1
|  LS: AG 2 ; 0.000170971636 0.8
NL: Newton 44 ; 0.000170971636 0.000131992997
|  LS: AG 1 ; 0.000208939455 1
|  LS: AG 2 ; 0.000200707436 0.8
|  LS: AG 3 ; 0.000194322539 0.64
|  LS: AG 4 ; 0.000189356195 0.512
|  LS: AG 5 ; 0.000185481075 0.4096
|  LS: AG 6 ; 0.000182447703 0.32768
|  LS: AG 7 ; 0.000180065889 0.262144
|  LS: AG 8 ; 0.000178190327 0.2097152
NL: Newton 45 ; 0.000178190327 0.000137565948
NL: Newton 46 ; 0.000132269503 0.000102114295
|  LS: AG 1 ; 0.000168027417 1
|  LS: AG 2 ; 0.000108709425 0.8
NL: Newton 47 ; 0.000108709425 8.39255158e-05
|  LS: AG 1 ; 0.000132843584 1
|  LS: AG 2 ; 0.000127616663 0.8
|  LS: AG 3 ; 0.000123560633 0.64
|  LS: AG 4 ; 0.000120404467 0.512
|  LS: AG 5 ; 0.00011794095 0.4096
|  LS: AG 6 ; 0.000116012009 0.32768
|  LS: AG 7 ; 0.000114497043 0.262144
|  LS: AG 8 ; 0.000113303851 0.2097152
NL: Newton 48 ; 0.000113303851 8.74724903e-05
NL: Newton 49 ; 8.40793638e-05 6.49106919e-05
|  LS: AG 1 ; 0.000106844247 1
|  LS: AG 2 ; 6.91342584e-05 0.8
NL: Newton 50 ; 6.91342584e-05 5.33728176e-05
|  LS: AG 1 ; 8.44223418e-05 1
|  LS: AG 2 ; 8.11080359e-05 0.8
|  LS: AG 3 ; 7.8537267e-05 0.64
|  LS: AG 4 ; 7.65375682e-05 0.512
|  LS: AG 5 ; 7.49771954e-05 0.4096
|  LS: AG 6 ; 7.37557287e-05 0.32768
|  LS: AG 7 ; 7.27966053e-05 0.262144
|  LS: AG 8 ; 7.20413267e-05 0.2097152
NL: Newton 51 ; 7.20413267e-05 5.56171235e-05
NL: Newton 52 ; 5.34296875e-05 4.1248623e-05
|  LS: AG 1 ; 6.79332034e-05 1
|  LS: AG 2 ; 4.39609721e-05 0.8
NL: Newton 53 ; 4.39609721e-05 3.39386145e-05
|  LS: AG 1 ; 5.36663873e-05 1
|  LS: AG 2 ; 5.15630667e-05 0.8
|  LS: AG 3 ; 4.99313655e-05 0.64
|  LS: AG 4 ; 4.86619707e-05 0.512
|  LS: AG 5 ; 4.76713528e-05 0.4096
|  LS: AG 6 ; 4.68958247e-05 0.32768
|  LS: AG 7 ; 4.62868182e-05 0.262144
|  LS: AG 8 ; 4.58072165e-05 0.2097152
NL: Newton 54 ; 4.58072165e-05 3.53639464e-05
NL: Newton 55 ; 3.39594628e-05 2.621728e-05
|  LS: AG 1 ; 4.31955405e-05 1
|  LS: AG 2 ; 2.79560175e-05 0.8
NL: Newton 56 ; 2.79560175e-05 2.15825186e-05
|  LS: AG 1 ; 3.41086116e-05 1
|  LS: AG 2 ; 3.27745714e-05 0.8
|  LS: AG 3 ; 3.17398843e-05 0.64
|  LS: AG 4 ; 3.09350912e-05 0.512
|  LS: AG 5 ; 3.03071405e-05 0.4096
|  LS: AG 6 ; 2.98155991e-05 0.32768
|  LS: AG 7 ; 2.94296434e-05 0.262144
|  LS: AG 8 ; 2.91257246e-05 0.2097152
NL: Newton 57 ; 2.91257246e-05 2.24855523e-05
NL: Newton 58 ; 2.15815959e-05 1.66613573e-05
|  LS: AG 1 ; 2.74649695e-05 1
|  LS: AG 2 ; 1.77771351e-05 0.8
NL: Newton 59 ; 1.77771351e-05 1.37242492e-05
|  LS: AG 1 ; 2.16809446e-05 1
|  LS: AG 2 ; 2.08345262e-05 0.8
|  LS: AG 3 ; 2.01780308e-05 0.64
|  LS: AG 4 ; 1.96673942e-05 0.512
|  LS: AG 5 ; 1.92689591e-05 0.4096
|  LS: AG 6 ; 1.89570734e-05 0.32768
|  LS: AG 7 ; 1.87121807e-05 0.262144
|  LS: AG 8 ; 1.85193402e-05 0.2097152
NL: Newton 60 ; 1.85193402e-05 1.4297244e-05
NL: Newton 61 ; 1.37163796e-05 1.05892772e-05
|  LS: AG 1 ; 1.74634086e-05 1
|  LS: AG 2 ; 1.1304759e-05 0.8
NL: Newton 62 ; 1.1304759e-05 8.72746528e-06
|  LS: AG 1 ; 1.37802875e-05 1
|  LS: AG 2 ; 1.32433799e-05 0.8
|  LS: AG 3 ; 1.2827002e-05 0.64
|  LS: AG 4 ; 1.25031712e-05 0.512
|  LS: AG 5 ; 1.22505199e-05 0.4096
|  LS: AG 6 ; 1.20527663e-05 0.32768
|  LS: AG 7 ; 1.18975005e-05 0.262144
|  LS: AG 8 ; 1.17752433e-05 0.2097152
NL: Newton 63 ; 1.17752433e-05 9.09068715e-06
NL: Newton 64 ; 8.71708051e-06 6.72973369e-06
|  LS: AG 1 ; 1.11038309e-05 1
|  LS: AG 2 ; 7.18874975e-06 0.8
NL: Newton 65 ; 7.18874975e-06 5.54983647e-06
|  LS: AG 1 ; 8.75906675e-06 1
|  LS: AG 2 ; 8.41845422e-06 0.8
|  LS: AG 3 ; 8.15431614e-06 0.64
|  LS: AG 4 ; 7.94889463e-06 0.512
|  LS: AG 5 ; 7.78863054e-06 0.4096
|  LS: AG 6 ; 7.66319284e-06 0.32768
|  LS: AG 7 ; 7.56470776e-06 0.262144
|  LS: AG 8 ; 7.48716135e-06 0.2097152
NL: Newton 66 ; 7.48716135e-06 5.78021528e-06
NL: Newton 67 ; 5.54014484e-06 4.27708558e-06
|  LS: AG 1 ; 7.06035652e-06 1
|  LS: AG 2 ; 4.57148104e-06 0.8
NL: Newton 68 ; 4.57148104e-06 3.52926073e-06
|  LS: AG 1 ; 5.56744596e-06 1
|  LS: AG 2 ; 5.35136499e-06 0.8
|  LS: AG 3 ; 5.18381513e-06 0.64
|  LS: AG 4 ; 5.05352177e-06 0.512
|  LS: AG 5 ; 4.9518778e-06 0.4096
|  LS: AG 6 ; 4.87232642e-06 0.32768
|  LS: AG 7 ; 4.8098712e-06 0.262144
|  LS: AG 8 ; 4.76069641e-06 0.2097152
NL: Newton 69 ; 4.76069641e-06 3.6753382e-06
NL: Newton 70 ; 3.52094661e-06 2.71823037e-06
|  LS: AG 1 ; 4.48933263e-06 1
|  LS: AG 2 ; 2.90711799e-06 0.8
NL: Newton 71 ; 2.90711799e-06 2.24434429e-06
|  LS: AG 1 ; 3.53869804e-06 1
|  LS: AG 2 ; 3.40164961e-06 0.8
|  LS: AG 3 ; 3.29538951e-06 0.64
|  LS: AG 4 ; 3.21276262e-06 0.512
|  LS: AG 5 ; 3.14830744e-06 0.4096
|  LS: AG 6 ; 3.09786399e-06 0.32768
|  LS: AG 7 ; 3.05826265e-06 0.262144
|  LS: AG 8 ; 3.02708304e-06 0.2097152
NL: Newton 72 ; 3.02708304e-06 2.33695934e-06
NL: Newton 73 ; 2.23775373e-06 1.72758375e-06
|  LS: AG 1 ; 2.85461515e-06 1
|  LS: AG 2 ; 1.84875529e-06 0.8
NL: Newton 74 ; 1.84875529e-06 1.42727038e-06
|  LS: AG 1 ; 2.24925468e-06 1
|  LS: AG 2 ; 2.16233015e-06 0.8
|  LS: AG 3 ; 2.09493981e-06 0.64
|  LS: AG 4 ; 2.04254192e-06 0.512
|  LS: AG 5 ; 2.00167043e-06 0.4096
|  LS: AG 6 ; 1.96968569e-06 0.32768
|  LS: AG 7 ; 1.94457681e-06 0.262144
|  LS: AG 8 ; 1.92480841e-06 0.2097152
NL: Newton 75 ; 1.92480841e-06 1.48598467e-06
NL: Newton 76 ; 1.42220443e-06 1.09796589e-06
|  LS: AG 1 ; 1.81507035e-06 1
|  LS: AG 2 ; 1.17563254e-06 0.8
NL: Newton 77 ; 1.17563254e-06 9.07608216e-07
|  LS: AG 1 ; 1.42976901e-06 1
|  LS: AG 2 ; 1.37460382e-06 0.8
|  LS: AG 3 ; 1.33183813e-06 0.64
|  LS: AG 4 ; 1.29858824e-06 0.512
|  LS: AG 5 ; 1.27265367e-06 0.4096
|  LS: AG 6 ; 1.2523588e-06 0.32768
|  LS: AG 7 ; 1.23642723e-06 0.262144
|  LS: AG 8 ; 1.22388449e-06 0.2097152
NL: Newton 78 ; 1.22388449e-06 9.4485954e-07
NL: Newton 79 ; 9.03975245e-07 6.97884189e-07
|  LS: AG 1 ; 1.1541343e-06 1
|  LS: AG 2 ; 7.4760909e-07 0.8
NL: Newton 80 ; 7.4760909e-07 5.7716687e-07
|  LS: AG 1 ; 9.08852425e-07 1
|  LS: AG 2 ; 8.73845588e-07 0.8
|  LS: AG 3 ; 8.46709209e-07 0.64
|  LS: AG 4 ; 8.25612261e-07 0.512
|  LS: AG 5 ; 8.09157728e-07 0.4096
|  LS: AG 6 ; 7.96281943e-07 0.32768
|  LS: AG 7 ; 7.86174757e-07 0.262144
|  LS: AG 8 ; 7.78217724e-07 0.2097152
NL: Newton 81 ; 7.78217724e-07 6.00797254e-07
NL: Newton 82 ; 5.74551758e-07 4.43563681e-07
|  LS: AG 1 ; 7.33784756e-07 1
|  LS: AG 2 ; 4.75357406e-07 0.8
NL: Newton 83 ; 4.75357406e-07 3.66983963e-07
|  LS: AG 1 ; 5.77779578e-07 1
|  LS: AG 2 ; 5.55541906e-07 0.8
|  LS: AG 3 ; 5.38304271e-07 0.64
|  LS: AG 4 ; 5.24903297e-07 0.512
|  LS: AG 5 ; 5.14451408e-07 0.4096
|  LS: AG 6 ; 5.06272852e-07 0.32768
|  LS: AG 7 ; 4.99852954e-07 0.262144
|  LS: AG 8 ; 4.94798842e-07 0.2097152
NL: Newton 84 ; 4.94798842e-07 3.8199308e-07
NL: Newton 85 ; 3.6519833e-07 2.81939291e-07
|  LS: AG 1 ; 4.66575537e-07 1
|  LS: AG 2 ; 3.02280309e-07 0.8
NL: Newton 86 ; 3.02280309e-07 2.33365515e-07
|  LS: AG 1 ; 3.67203691e-07 1
|  LS: AG 2 ; 3.53104197e-07 0.8
|  LS: AG 3 ; 3.42176056e-07 0.64
|  LS: AG 4 ; 3.33681014e-07 0.512
|  LS: AG 5 ; 3.27055945e-07 0.4096
|  LS: AG 6 ; 3.21872194e-07 0.32768
|  LS: AG 7 ; 3.17803339e-07 0.262144
|  LS: AG 8 ; 3.14600246e-07 0.2097152
NL: Newton 87 ; 3.14600246e-07 2.42876714e-07
NL: Newton 88 ; 2.32127074e-07 1.7920603e-07
|  LS: AG 1 ; 2.96656547e-07 1
|  LS: AG 2 ; 1.92209306e-07 0.8
NL: Newton 89 ; 1.92209306e-07 1.48388838e-07
|  LS: AG 1 ; 2.33492965e-07 1
|  LS: AG 2 ; 2.24527391e-07 0.8
|  LS: AG 3 ; 2.17578397e-07 0.64
|  LS: AG 4 ; 2.12176552e-07 0.512
|  LS: AG 5 ; 2.07963783e-07 0.4096
|  LS: AG 6 ; 2.04667519e-07 0.32768
|  LS: AG 7 ; 2.02080196e-07 0.262144
|  LS: AG 8 ; 2.00043395e-07 0.2097152
NL: Newton 90 ; 2.00043395e-07 1.54436886e-07
NL: Newton 91 ; 1.47566312e-07 1.13923691e-07
|  LS: AG 1 ; 1.88661901e-07 1
|  LS: AG 2 ; 1.22249115e-07 0.8
NL: Newton 92 ; 1.22249115e-07 9.43783855e-08
|  LS: AG 1 ; 1.48404554e-07 1
|  LS: AG 2 ; 1.42722028e-07 0.8
|  LS: AG 3 ; 1.38318392e-07 0.64
|  LS: AG 4 ; 1.34895711e-07 0.512
|  LS: AG 5 ; 1.32226793e-07 0.4096
|  LS: AG 6 ; 1.3013874e-07 0.32768
|  LS: AG 7 ; 1.28499928e-07 0.262144
|  LS: AG 8 ; 1.27209919e-07 0.2097152
NL: Newton 93 ; 1.27209919e-07 9.82082102e-08
NL: Newton 94 ; 9.37829141e-08 7.2401997e-08
|  LS: AG 1 ; 1.19947346e-07 1
|  LS: AG 2 ; 7.77314042e-08 0.8
NL: Newton 95 ; 7.77314042e-08 6.00099596e-08
|  LS: AG 1 ; 9.43578928e-08 1
|  LS: AG 2 ; 9.07459711e-08 0.8
|  LS: AG 3 ; 8.79468388e-08 0.64
|  LS: AG 4 ; 8.57711702e-08 0.512
|  LS: AG 5 ; 8.40745869e-08 0.4096
|  LS: AG 6 ; 8.27472129e-08 0.32768
|  LS: AG 7 ; 8.17053954e-08 0.262144
|  LS: AG 8 ; 8.0885299e-08 0.2097152
NL: Newton 96 ; 8.0885299e-08 6.24448198e-08
NL: Newton 97 ; 5.96166036e-08 4.60250269e-08
|  LS: AG 1 ; 7.62616557e-08 1
|  LS: AG 2 ; 4.94239344e-08 0.8
NL: Newton 98 ; 4.94239344e-08 3.81561138e-08
|  LS: AG 1 ; 6.0040244e-08 1
|  LS: AG 2 ; 5.77325608e-08 0.8
|  LS: AG 3 ; 5.59445507e-08 0.64
|  LS: AG 4 ; 5.45550816e-08 0.512
|  LS: AG 5 ; 5.34717897e-08 0.4096
|  LS: AG 6 ; 5.26243972e-08 0.32768
|  LS: AG 7 ; 5.19594113e-08 0.262144
|  LS: AG 8 ; 5.14360236e-08 0.2097152
NL: Newton 99 ; 5.14360236e-08 3.97094807e-08
NL: Newton 100 ; 3.7955044e-08 2.93019364e-08
|  LS: AG 1 ; 4.85540295e-08 1
|  LS: AG 2 ; 3.14678726e-08 0.8
NL: Newton 101 ; 3.14678726e-08 2.42937302e-08
|  LS: AG 1 ; 3.81983954e-08 1
|  LS: AG 2 ; 3.67339957e-08 0.8
|  LS: AG 3 ; 3.55997853e-08 0.64
|  LS: AG 4 ; 3.47186817e-08 0.512
|  LS: AG 5 ; 3.403194e-08 0.4096
|  LS: AG 6 ; 3.34948848e-08 0.32768
|  LS: AG 7 ; 3.30735289e-08 0.262144
|  LS: AG 8 ; 3.27419575e-08 0.2097152
NL: Newton 102 ; 3.27419575e-08 2.52773453e-08
NL: Newton 103 ; 2.41845627e-08 1.86708917e-08
|  LS: AG 1 ; 3.08380193e-08 1
|  LS: AG 2 ; 1.99718309e-08 0.8
NL: Newton 104 ; 1.99718309e-08 1.54185914e-08
|  LS: AG 1 ; 2.45159649e-08 1
|  LS: AG 2 ; 2.35243399e-08 0.8
|  LS: AG 3 ; 2.27569429e-08 0.64
|  LS: AG 4 ; 2.21613599e-08 0.512
|  LS: AG 5 ; 2.16976135e-08 0.4096
|  LS: AG 6 ; 2.13352979e-08 0.32768
|  LS: AG 7 ; 2.10512942e-08 0.262144
|  LS: AG 8 ; 2.08279905e-08 0.2097152
NL: Newton 105 ; 2.08279905e-08 1.60795612e-08
NL: Newton 106 ; 1.55414396e-08 1.19982544e-08
|  LS: AG 1 ; 1.97124236e-08 1
|  LS: AG 2 ; 1.27521804e-08 0.8
NL: Newton 107 ; 1.27521804e-08 9.84489911e-09
|  LS: AG 1 ; 1.56631357e-08 1
|  LS: AG 2 ; 1.50205454e-08 0.8
|  LS: AG 3 ; 1.45253488e-08 0.64
|  LS: AG 4 ; 1.41425671e-08 0.512
|  LS: AG 5 ; 1.38456263e-08 0.4096
|  LS: AG 6 ; 1.36144125e-08 0.32768
|  LS: AG 7 ; 1.34337116e-08 0.262144
|  LS: AG 8 ; 1.32919976e-08 0.2097152
NL: Newton 108 ; 1.32919976e-08 1.02616471e-08
NL: Newton 109 ; 1.00452113e-08 7.75507315e-09
|  LS: AG 1 ; 1.26688843e-08 1
|  LS: AG 2 ; 8.18681907e-09 0.8
NL: Newton 110 ; 8.18681907e-09 6.32036288e-09
|  LS: AG 1 ; 1.02786416e-08 1
|  LS: AG 2 ; 9.79888138e-09 0.8
|  LS: AG 3 ; 9.43391304e-09 0.64
|  LS: AG 4 ; 9.15546962e-09 0.512
