
==
PG
==
NL: Newton 0 ; 6.05353329 1
NL: Newton 21 ; 0.300905193 0.0497073657
NL: Newton 22 ; 0.210242706 0.0347305774
|  LS: AG 1 ; 0.488618966 1
|  LS: AG 2 ; 0.366340125 0.8
|  LS: AG 3 ; 0.267886633 0.64
|  LS: AG 4 ; 0.190694245 0.512
|  LS: AG 5 ; 0.134104429 0.4096
NL: Newton 23 ; 0.134104429 0.0221530835
|  LS: AG 1 ; 0.402883051 1
|  LS: AG 2 ; 0.335625213 0.8
|  LS: AG 3 ; 0.285606061 0.64
|  LS: AG 4 ; 0.248267057 0.512
|  LS: AG 5 ; 0.220343584 0.4096
|  LS: AG 6 ; 0.199444508 0.32768
|  LS: AG 7 ; 0.183790649 0.262144
|  LS: AG 8 ; 0.172048255 0.2097152
NL: Newton 24 ; 0.172048255 0.0284211297
|  LS: AG 1 ; 0.325686632 1
|  LS: AG 2 ; 0.282807713 0.8
|  LS: AG 3 ; 0.252646783 0.64
|  LS: AG 4 ; 0.231249618 0.512
|  LS: AG 5 ; 0.215940198 0.4096
|  LS: AG 6 ; 0.204889459 0.32768
|  LS: AG 7 ; 0.19683854 0.262144
|  LS: AG 8 ; 0.19091658 0.2097152
NL: Newton 25 ; 0.19091658 0.0315380408
|  LS: AG 1 ; 0.229633377 1
|  LS: AG 2 ; 0.211356904 0.8
|  LS: AG 3 ; 0.200632872 0.64
|  LS: AG 4 ; 0.194536088 0.512
|  LS: AG 5 ; 0.191217484 0.4096
|  LS: AG 6 ; 0.189534762 0.32768
|  LS: AG 7 ; 0.188793983 0.262144
|  LS: AG 8 ; 0.18857897 0.2097152
NL: Newton 26 ; 0.18857897 0.0311518846
NL: Newton 27 ; 0.12663608 0.0209193663
|  LS: AG 1 ; 0.518995239 1
|  LS: AG 2 ; 0.392774423 0.8
|  LS: AG 3 ; 0.295304909 0.64
|  LS: AG 4 ; 0.220484106 0.512
|  LS: AG 5 ; 0.164108527 0.4096
|  LS: AG 6 ; 0.123504307 0.32768
|  LS: AG 7 ; 0.0971218146 0.262144
NL: Newton 28 ; 0.0971218146 0.0160438227
|  LS: AG 1 ; 0.449080545 1
|  LS: AG 2 ; 0.37365713 0.8
|  LS: AG 3 ; 0.312969788 0.64
|  LS: AG 4 ; 0.264480446 0.512
|  LS: AG 5 ; 0.226047297 0.4096
|  LS: AG 6 ; 0.195856012 0.32768
|  LS: AG 7 ; 0.172365072 0.262144
|  LS: AG 8 ; 0.154263255 0.2097152
NL: Newton 29 ; 0.154263255 0.0254831761
|  LS: AG 1 ; 0.293668736 1
|  LS: AG 2 ; 0.266479987 0.8
|  LS: AG 3 ; 0.244088643 0.64
|  LS: AG 4 ; 0.225814643 0.512
|  LS: AG 5 ; 0.211049695 0.4096
|  LS: AG 6 ; 0.199225056 0.32768
|  LS: AG 7 ; 0.189819949 0.262144
|  LS: AG 8 ; 0.182374659 0.2097152
NL: Newton 30 ; 0.182374659 0.030126977
|  LS: AG 1 ; 0.157745235 1
|  LS: AG 2 ; 0.159824136 0.8
|  LS: AG 3 ; 0.163023074 0.64
|  LS: AG 4 ; 0.16626577 0.512
|  LS: AG 5 ; 0.169172779 0.4096
|  LS: AG 6 ; 0.17164761 0.32768
|  LS: AG 7 ; 0.173702069 0.262144
|  LS: AG 8 ; 0.175384723 0.2097152
NL: Newton 31 ; 0.175384723 0.0289722901
NL: Newton 32 ; 0.0730742505 0.0120713387
|  LS: AG 1 ; 0.327090648 1
|  LS: AG 2 ; 0.25682448 0.8
|  LS: AG 3 ; 0.201210038 0.64
|  LS: AG 4 ; 0.157643945 0.512
|  LS: AG 5 ; 0.124126151 0.4096
|  LS: AG 6 ; 0.0991340968 0.32768
|  LS: AG 7 ; 0.0814683188 0.262144
|  LS: AG 8 ; 0.0700321924 0.2097152
NL: Newton 33 ; 0.0700321924 0.0115688126
|  LS: AG 1 ; 0.284814357 1
|  LS: AG 2 ; 0.234053884 0.8
|  LS: AG 3 ; 0.194918456 0.64
|  LS: AG 4 ; 0.164792118 0.512
|  LS: AG 5 ; 0.141687953 0.4096
|  LS: AG 6 ; 0.124065556 0.32768
|  LS: AG 7 ; 0.110709462 0.262144
|  LS: AG 8 ; 0.100649974 0.2097152
NL: Newton 34 ; 0.100649974 0.0166266492
|  LS: AG 1 ; 0.225618912 1
|  LS: AG 2 ; 0.194421792 0.8
|  LS: AG 3 ; 0.171303885 0.64
|  LS: AG 4 ; 0.154109345 0.512
|  LS: AG 5 ; 0.141281199 0.4096
|  LS: AG 6 ; 0.131680087 0.32768
|  LS: AG 7 ; 0.12446698 0.262144
|  LS: AG 8 ; 0.119023285 0.2097152
NL: Newton 35 ; 0.119023285 0.0196617874
|  LS: AG 1 ; 0.152120938 1
|  LS: AG 2 ; 0.14002359 0.8
|  LS: AG 3 ; 0.13221663 0.64
|  LS: AG 4 ; 0.12723081 0.512
|  LS: AG 5 ; 0.124075118 0.4096
|  LS: AG 6 ; 0.122093461 0.32768
|  LS: AG 7 ; 0.120858466 0.262144
|  LS: AG 8 ; 0.12009513 0.2097152
NL: Newton 36 ; 0.12009513 0.0198388485
NL: Newton 37 ; 0.0779802201 0.0128817694
|  LS: AG 1 ; 0.345485007 1
|  LS: AG 2 ; 0.263958942 0.8
|  LS: AG 3 ; 0.200363168 0.64
|  LS: AG 4 ; 0.151041848 0.512
|  LS: AG 5 ; 0.11337289 0.4096
|  LS: AG 6 ; 0.0855861925 0.32768
|  LS: AG 7 ; 0.0665903364 0.262144
NL: Newton 38 ; 0.0665903364 0.0110002429
|  LS: AG 1 ; 0.289496658 1
|  LS: AG 2 ; 0.242168268 0.8
|  LS: AG 3 ; 0.20410854 0.64
|  LS: AG 4 ; 0.173712753 0.512
|  LS: AG 5 ; 0.149617484 0.4096
|  LS: AG 6 ; 0.130666308 0.32768
|  LS: AG 7 ; 0.115879685 0.262144
|  LS: AG 8 ; 0.104430249 0.2097152
NL: Newton 39 ; 0.104430249 0.0172511233
|  LS: AG 1 ; 0.191522605 1
|  LS: AG 2 ; 0.173859084 0.8
|  LS: AG 3 ; 0.159533356 0.64
|  LS: AG 4 ; 0.14801745 0.512
|  LS: AG 5 ; 0.138835081 0.4096
|  LS: AG 6 ; 0.131560359 0.32768
|  LS: AG 7 ; 0.125822757 0.262144
|  LS: AG 8 ; 0.121309364 0.2097152
NL: Newton 40 ; 0.121309364 0.0200394312
|  LS: AG 1 ; 0.103023083 1
|  LS: AG 2 ; 0.104176855 0.8
|  LS: AG 3 ; 0.106253265 0.64
|  LS: AG 4 ; 0.108517925 0.512
NL: Newton 41 ; 0.108517925 0.0179263779
|  LS: AG 1 ; 0.0987012951 1
|  LS: AG 2 ; 0.0630741288 0.8
NL: Newton 42 ; 0.0630741288 0.0104193907
|  LS: AG 1 ; 0.189674284 1
|  LS: AG 2 ; 0.159811868 0.8
|  LS: AG 3 ; 0.136975501 0.64
|  LS: AG 4 ; 0.119523656 0.512
|  LS: AG 5 ; 0.106210316 0.4096
|  LS: AG 6 ; 0.0960754508 0.32768
|  LS: AG 7 ; 0.0883732613 0.262144
|  LS: AG 8 ; 0.0825238723 0.2097152
NL: Newton 43 ; 0.0825238723 0.013632348
|  LS: AG 1 ; 0.138971827 1
|  LS: AG 2 ; 0.123938816 0.8
|  LS: AG 3 ; 0.113057412 0.64
|  LS: AG 4 ; 0.105167602 0.512
|  LS: AG 5 ; 0.0994302002 0.4096
|  LS: AG 6 ; 0.0952390514 0.32768
|  LS: AG 7 ; 0.0921587065 0.262144
|  LS: AG 8 ; 0.089878153 0.2097152
NL: Newton 44 ; 0.089878153 0.0148472221
|  LS: AG 1 ; 0.0828817599 1
|  LS: AG 2 ; 0.0805691758 0.8
|  LS: AG 3 ; 0.08009574 0.64
|  LS: AG 4 ; 0.0806035099 0.512
NL: Newton 45 ; 0.0806035099 0.013315118
|  LS: AG 1 ; 0.0857670042 1
|  LS: AG 2 ; 0.0556946883 0.8
NL: Newton 46 ; 0.0556946883 0.00920036045
|  LS: AG 1 ; 0.192354283 1
|  LS: AG 2 ; 0.163618006 0.8
|  LS: AG 3 ; 0.140538198 0.64
|  LS: AG 4 ; 0.122130901 0.512
|  LS: AG 5 ; 0.107551891 0.4096
|  LS: AG 6 ; 0.096081345 0.32768
|  LS: AG 7 ; 0.0871101352 0.262144
|  LS: AG 8 ; 0.0801279754 0.2097152
NL: Newton 47 ; 0.0801279754 0.0132365631
|  LS: AG 1 ; 0.12289987 1
|  LS: AG 2 ; 0.113607045 0.8
|  LS: AG 3 ; 0.106283768 0.64
|  LS: AG 4 ; 0.100546363 0.512
|  LS: AG 5 ; 0.0960724184 0.4096
|  LS: AG 6 ; 0.0925938048 0.32768
|  LS: AG 7 ; 0.0898920148 0.262144
|  LS: AG 8 ; 0.087792601 0.2097152
NL: Newton 48 ; 0.087792601 0.0145027039
NL: Newton 49 ; 0.0626661011 0.0103519875
|  LS: AG 1 ; 0.192620337 1
|  LS: AG 2 ; 0.14602256 0.8
|  LS: AG 3 ; 0.108853357 0.64
|  LS: AG 4 ; 0.0797048188 0.512
|  LS: AG 5 ; 0.0576576992 0.4096
|  LS: AG 6 ; 0.0423841579 0.32768
NL: Newton 50 ; 0.0423841579 0.00700155692
|  LS: AG 1 ; 0.16602689 1
|  LS: AG 2 ; 0.137660857 0.8
|  LS: AG 3 ; 0.115598323 0.64
|  LS: AG 4 ; 0.0984799269 0.512
|  LS: AG 5 ; 0.0852497592 0.4096
|  LS: AG 6 ; 0.0750754102 0.32768
|  LS: AG 7 ; 0.0672928968 0.262144
|  LS: AG 8 ; 0.0613693913 0.2097152
NL: Newton 51 ; 0.0613693913 0.0101377804
|  LS: AG 1 ; 0.124983533 1
|  LS: AG 2 ; 0.109536643 0.8
|  LS: AG 3 ; 0.0979339347 0.64
|  LS: AG 4 ; 0.0892114751 0.512
|  LS: AG 5 ; 0.0826474432 0.4096
|  LS: AG 6 ; 0.0776986809 0.32768
|  LS: AG 7 ; 0.0739569752 0.262144
|  LS: AG 8 ; 0.0711169145 0.2097152
NL: Newton 52 ; 0.0711169145 0.0117480009
|  LS: AG 1 ; 0.0777809617 1
|  LS: AG 2 ; 0.0738351484 0.8
|  LS: AG 3 ; 0.0715728246 0.64
|  LS: AG 4 ; 0.0703702427 0.512
|  LS: AG 5 ; 0.0698083519 0.4096
|  LS: AG 6 ; 0.0696174923 0.32768
|  LS: AG 7 ; 0.0696301216 0.262144
|  LS: AG 8 ; 0.0697452786 0.2097152
NL: Newton 53 ; 0.0697452786 0.0115214165
NL: Newton 54 ; 0.0370236709 0.00611604316
|  LS: AG 1 ; 0.188271444 1
|  LS: AG 2 ; 0.146592911 0.8
|  LS: AG 3 ; 0.113767172 0.64
|  LS: AG 4 ; 0.088078356 0.512
|  LS: AG 5 ; 0.0682279983 0.4096
|  LS: AG 6 ; 0.0532540226 0.32768
|  LS: AG 7 ; 0.0424518417 0.262144
|  LS: AG 8 ; 0.035260568 0.2097152
NL: Newton 55 ; 0.035260568 0.0058247913
|  LS: AG 1 ; 0.156557873 1
|  LS: AG 2 ; 0.130165859 0.8
|  LS: AG 3 ; 0.109111032 0.64
|  LS: AG 4 ; 0.0924159326 0.512
|  LS: AG 5 ; 0.0792688007 0.4096
|  LS: AG 6 ; 0.0689944287 0.32768
|  LS: AG 7 ; 0.0610296153 0.262144
|  LS: AG 8 ; 0.0549040019 0.2097152
NL: Newton 56 ; 0.0549040019 0.00906974477
|  LS: AG 1 ; 0.108375868 1
|  LS: AG 2 ; 0.0969671354 0.8
|  LS: AG 3 ; 0.0878897178 0.64
|  LS: AG 4 ; 0.0807224021 0.512
|  LS: AG 5 ; 0.0750980899 0.4096
|  LS: AG 6 ; 0.070704007 0.32768
|  LS: AG 7 ; 0.0672799501 0.262144
|  LS: AG 8 ; 0.0646142508 0.2097152
NL: Newton 57 ; 0.0646142508 0.0106738078
|  LS: AG 1 ; 0.0610084922 1
|  LS: AG 2 ; 0.0602852758 0.8
|  LS: AG 3 ; 0.0602621651 0.64
|  LS: AG 4 ; 0.0605854889 0.512
|  LS: AG 5 ; 0.0610533769 0.4096
|  LS: AG 6 ; 0.0615559196 0.32768
|  LS: AG 7 ; 0.0620368843 0.262144
|  LS: AG 8 ; 0.0624705011 0.2097152
NL: Newton 58 ; 0.0624705011 0.0103196758
NL: Newton 59 ; 0.0282599519 0.00466834005
|  LS: AG 1 ; 0.140198692 1
|  LS: AG 2 ; 0.110292953 0.8
|  LS: AG 3 ; 0.0866033098 0.64
|  LS: AG 4 ; 0.0679985195 0.512
|  LS: AG 5 ; 0.0535977207 0.4096
|  LS: AG 6 ; 0.0427230499 0.32768
|  LS: AG 7 ; 0.0348457348 0.262144
|  LS: AG 8 ; 0.0295131725 0.2097152
NL: Newton 60 ; 0.0295131725 0.00487536304
|  LS: AG 1 ; 0.118966165 1
|  LS: AG 2 ; 0.098639767 0.8
|  LS: AG 3 ; 0.0827485837 0.64
|  LS: AG 4 ; 0.0703650837 0.512
|  LS: AG 5 ; 0.0607596096 0.4096
|  LS: AG 6 ; 0.0533509312 0.32768
|  LS: AG 7 ; 0.0476712187 0.262144
|  LS: AG 8 ; 0.0433418805 0.2097152
NL: Newton 61 ; 0.0433418805 0.00715976578
|  LS: AG 1 ; 0.0884142 1
|  LS: AG 2 ; 0.0776929293 0.8
|  LS: AG 3 ; 0.069561114 0.64
|  LS: AG 4 ; 0.0633976812 0.512
|  LS: AG 5 ; 0.0587272989 0.4096
|  LS: AG 6 ; 0.0551856975 0.32768
|  LS: AG 7 ; 0.0524949026 0.262144
|  LS: AG 8 ; 0.0504442718 0.2097152
NL: Newton 62 ; 0.0504442718 0.00833302954
|  LS: AG 1 ; 0.0539881945 1
|  LS: AG 2 ; 0.0515589786 0.8
|  LS: AG 3 ; 0.0502023196 0.64
|  LS: AG 4 ; 0.049517015 0.512
|  LS: AG 5 ; 0.0492328223 0.4096
|  LS: AG 6 ; 0.0491762516 0.32768
|  LS: AG 7 ; 0.049240174 0.262144
|  LS: AG 8 ; 0.0493606927 0.2097152
NL: Newton 63 ; 0.0493606927 0.00815403011
NL: Newton 64 ; 0.0253952627 0.00419511408
|  LS: AG 1 ; 0.130964831 1
|  LS: AG 2 ; 0.102282566 0.8
|  LS: AG 3 ; 0.0796495361 0.64
|  LS: AG 4 ; 0.0619088664 0.512
|  LS: AG 5 ; 0.0481770515 0.4096
|  LS: AG 6 ; 0.037791677 0.32768
|  LS: AG 7 ; 0.0302592824 0.262144
|  LS: AG 8 ; 0.0251825813 0.2097152
NL: Newton 65 ; 0.0251825813 0.00415998064
|  LS: AG 1 ; 0.108950077 1
|  LS: AG 2 ; 0.0906683435 0.8
|  LS: AG 3 ; 0.0761175454 0.64
|  LS: AG 4 ; 0.0646024817 0.512
|  LS: AG 5 ; 0.0555491445 0.4096
|  LS: AG 6 ; 0.048482449 0.32768
|  LS: AG 7 ; 0.0430079457 0.262144
|  LS: AG 8 ; 0.0387977807 0.2097152
NL: Newton 66 ; 0.0387977807 0.00640911329
|  LS: AG 1 ; 0.0760734884 1
|  LS: AG 2 ; 0.0679789631 0.8
|  LS: AG 3 ; 0.0615866753 0.64
|  LS: AG 4 ; 0.0565727129 0.512
|  LS: AG 5 ; 0.0526604871 0.4096
|  LS: AG 6 ; 0.0496186412 0.32768
|  LS: AG 7 ; 0.0472577245 0.262144
|  LS: AG 8 ; 0.0454256599 0.2097152
NL: Newton 67 ; 0.0454256599 0.0075039911
|  LS: AG 1 ; 0.0431503934 1
|  LS: AG 2 ; 0.0425135378 0.8
|  LS: AG 3 ; 0.0424121713 0.64
|  LS: AG 4 ; 0.0425890803 0.512
|  LS: AG 5 ; 0.042891437 0.4096
|  LS: AG 6 ; 0.0432330813 0.32768
|  LS: AG 7 ; 0.0435682804 0.262144
|  LS: AG 8 ; 0.0438749262 0.2097152
NL: Newton 68 ; 0.0438749262 0.00724782108
NL: Newton 69 ; 0.0200207976 0.00330729123
|  LS: AG 1 ; 0.101387622 1
|  LS: AG 2 ; 0.0797966424 0.8
|  LS: AG 3 ; 0.0626974845 0.64
|  LS: AG 4 ; 0.049266498 0.512
|  LS: AG 5 ; 0.0388618752 0.4096
|  LS: AG 6 ; 0.0309889803 0.32768
|  LS: AG 7 ; 0.0252620588 0.262144
|  LS: AG 8 ; 0.0213539234 0.2097152
NL: Newton 70 ; 0.0213539234 0.003527514
|  LS: AG 1 ; 0.0855308956 1
|  LS: AG 2 ; 0.0710598629 0.8
|  LS: AG 3 ; 0.0597155381 0.64
|  LS: AG 4 ; 0.0508544043 0.512
|  LS: AG 5 ; 0.0439663096 0.4096
|  LS: AG 6 ; 0.0386424578 0.32768
|  LS: AG 7 ; 0.0345523777 0.262144
|  LS: AG 8 ; 0.0314278171 0.2097152
NL: Newton 71 ; 0.0314278171 0.00519164851
|  LS: AG 1 ; 0.0627455896 1
|  LS: AG 2 ; 0.0553724668 0.8
|  LS: AG 3 ; 0.0497528829 0.64
|  LS: AG 4 ; 0.0454768599 0.512
|  LS: AG 5 ; 0.0422261778 0.4096
|  LS: AG 6 ; 0.0397543889 0.32768
|  LS: AG 7 ; 0.0378719557 0.262144
|  LS: AG 8 ; 0.0364344048 0.2097152
NL: Newton 72 ; 0.0364344048 0.00601870066
|  LS: AG 1 ; 0.0376376368 1
|  LS: AG 2 ; 0.0362141296 0.8
|  LS: AG 3 ; 0.0354835066 0.64
|  LS: AG 4 ; 0.0351752562 0.512
|  LS: AG 5 ; 0.0351096188 0.4096
|  LS: AG 6 ; 0.0351733682 0.32768
|  LS: AG 7 ; 0.0352982806 0.262144
|  LS: AG 8 ; 0.0354449743 0.2097152
NL: Newton 73 ; 0.0354449743 0.00585525388
NL: Newton 74 ; 0.0175973491 0.00290695504
|  LS: AG 1 ; 0.0921326885 1
|  LS: AG 2 ; 0.0721767695 0.8
|  LS: AG 3 ; 0.0564111297 0.64
|  LS: AG 4 ; 0.0440410542 0.512
|  LS: AG 5 ; 0.0344550512 0.4096
|  LS: AG 6 ; 0.0271895112 0.32768
|  LS: AG 7 ; 0.0218930801 0.262144
|  LS: AG 8 ; 0.0182793981 0.2097152
NL: Newton 75 ; 0.0182793981 0.00301962461
|  LS: AG 1 ; 0.0764279078 1
|  LS: AG 2 ; 0.0637050325 0.8
|  LS: AG 3 ; 0.0535988669 0.64
|  LS: AG 4 ; 0.0456151216 0.512
|  LS: AG 5 ; 0.0393473983 0.4096
|  LS: AG 6 ; 0.0344605178 0.32768
|  LS: AG 7 ; 0.0306771438 0.262144
|  LS: AG 8 ; 0.0277676671 0.2097152
NL: Newton 76 ; 0.0277676671 0.00458701816
|  LS: AG 1 ; 0.0535029401 1
|  LS: AG 2 ; 0.0478263237 0.8
|  LS: AG 3 ; 0.0433727983 0.64
|  LS: AG 4 ; 0.0398999298 0.512
|  LS: AG 5 ; 0.0372040079 0.4096
|  LS: AG 6 ; 0.0351170593 0.32768
|  LS: AG 7 ; 0.0335032591 0.262144
|  LS: AG 8 ; 0.0322547677 0.2097152
NL: Newton 77 ; 0.0322547677 0.00532825478
|  LS: AG 1 ; 0.030375506 1
|  LS: AG 2 ; 0.0299197329 0.8
|  LS: AG 3 ; 0.0298639658 0.64
|  LS: AG 4 ; 0.0300161806 0.512
|  LS: AG 5 ; 0.0302610915 0.4096
|  LS: AG 6 ; 0.0305334805 0.32768
|  LS: AG 7 ; 0.0307988071 0.262144
|  LS: AG 8 ; 0.0310405278 0.2097152
NL: Newton 78 ; 0.0310405278 0.00512767111
NL: Newton 79 ; 0.0141213725 0.00233274879
|  LS: AG 1 ; 0.0731550498 1
|  LS: AG 2 ; 0.0576453961 0.8
|  LS: AG 3 ; 0.0453656418 0.64
|  LS: AG 4 ; 0.035719008 0.512
|  LS: AG 5 ; 0.028239816 0.4096
|  LS: AG 6 ; 0.0225679316 0.32768
|  LS: AG 7 ; 0.0184215266 0.262144
|  LS: AG 8 ; 0.0155629782 0.2097152
NL: Newton 80 ; 0.0155629782 0.00257089165
|  LS: AG 1 ; 0.061286972 1
|  LS: AG 2 ; 0.0510378518 0.8
|  LS: AG 3 ; 0.0429891171 0.64
|  LS: AG 4 ; 0.0366926552 0.512
|  LS: AG 5 ; 0.0317911988 0.4096
|  LS: AG 6 ; 0.0279972356 0.32768
|  LS: AG 7 ; 0.0250776803 0.262144
|  LS: AG 8 ; 0.022843046 0.2097152
NL: Newton 81 ; 0.022843046 0.0037735063
|  LS: AG 1 ; 0.0443915986 1
|  LS: AG 2 ; 0.039344141 0.8
|  LS: AG 3 ; 0.0354871527 0.64
|  LS: AG 4 ; 0.0325467282 0.512
|  LS: AG 5 ; 0.0303081205 0.4096
|  LS: AG 6 ; 0.0286038791 0.32768
|  LS: AG 7 ; 0.0273046498 0.262144
|  LS: AG 8 ; 0.0263115524 0.2097152
NL: Newton 82 ; 0.0263115524 0.00434647852
|  LS: AG 1 ; 0.0261622185 1
|  LS: AG 2 ; 0.0253577887 0.8
|  LS: AG 3 ; 0.0250075222 0.64
|  LS: AG 4 ; 0.0249232724 0.512
|  LS: AG 5 ; 0.024982742 0.4096
|  LS: AG 6 ; 0.0251110214 0.32768
|  LS: AG 7 ; 0.0252645456 0.262144
