
==
PG
==
NL: Newton 0 ; 5.44074773 1
|  LS: AG 4 ; 0.48414142 0.512
|  LS: AG 5 ; 0.463093876 0.4096
|  LS: AG 6 ; 0.446775177 0.32768
|  LS: AG 7 ; 0.434221998 0.262144
|  LS: AG 8 ; 0.424621161 0.2097152
NL: Newton 13 ; 0.424621161 0.0780446332
NL: Newton 14 ; 0.293711109 0.0539835926
|  LS: AG 1 ; 0.579849403 1
|  LS: AG 2 ; 0.428329376 0.8
|  LS: AG 3 ; 0.304539341 0.64
|  LS: AG 4 ; 0.206187571 0.512
NL: Newton 15 ; 0.206187571 0.037896918
|  LS: AG 1 ; 0.424147442 1
|  LS: AG 2 ; 0.36368836 0.8
|  LS: AG 3 ; 0.320979775 0.64
|  LS: AG 4 ; 0.290560577 0.512
|  LS: AG 5 ; 0.268728415 0.4096
|  LS: AG 6 ; 0.252938958 0.32768
|  LS: AG 7 ; 0.241427499 0.262144
|  LS: AG 8 ; 0.232963137 0.2097152
NL: Newton 16 ; 0.232963137 0.0428182207
|  LS: AG 1 ; 0.31298783 1
|  LS: AG 2 ; 0.282923301 0.8
|  LS: AG 3 ; 0.264040196 0.64
|  LS: AG 4 ; 0.252215722 0.512
|  LS: AG 5 ; 0.244827381 0.4096
|  LS: AG 6 ; 0.240220534 0.32768
|  LS: AG 7 ; 0.237355877 0.262144
|  LS: AG 8 ; 0.23558169 0.2097152
NL: Newton 17 ; 0.23558169 0.0432995062
|  LS: AG 1 ; 0.189440432 1
|  LS: AG 2 ; 0.187771228 0.8
NL: Newton 18 ; 0.187771228 0.0345120261
|  LS: AG 1 ; 0.415816577 1
|  LS: AG 2 ; 0.294804715 0.8
|  LS: AG 3 ; 0.204009257 0.64
|  LS: AG 4 ; 0.138394787 0.512
NL: Newton 19 ; 0.138394787 0.0254367218
|  LS: AG 1 ; 0.454494265 1
|  LS: AG 2 ; 0.390532162 0.8
|  LS: AG 3 ; 0.338517257 0.64
|  LS: AG 4 ; 0.296488288 0.512
|  LS: AG 5 ; 0.262785773 0.4096
|  LS: AG 6 ; 0.235968102 0.32768
|  LS: AG 7 ; 0.214779996 0.262144
|  LS: AG 8 ; 0.19813943 0.2097152
NL: Newton 20 ; 0.19813943 0.0364176838
|  LS: AG 1 ; 0.267001168 1
|  LS: AG 2 ; 0.25365859 0.8
|  LS: AG 3 ; 0.24308995 0.64
|  LS: AG 4 ; 0.234480975 0.512
|  LS: AG 5 ; 0.227431004 0.4096
|  LS: AG 6 ; 0.221678022 0.32768
|  LS: AG 7 ; 0.217010281 0.262144
|  LS: AG 8 ; 0.213243207 0.2097152
NL: Newton 21 ; 0.213243207 0.0391937316
NL: Newton 22 ; 0.130624961 0.0240086414
|  LS: AG 1 ; 0.359306456 1
|  LS: AG 2 ; 0.271826079 0.8
|  LS: AG 3 ; 0.201520786 0.64
|  LS: AG 4 ; 0.146161263 0.512
|  LS: AG 5 ; 0.104491085 0.4096
NL: Newton 23 ; 0.104491085 0.0192052803
|  LS: AG 1 ; 0.291771202 1
|  LS: AG 2 ; 0.246237404 0.8
|  LS: AG 3 ; 0.212100764 0.64
|  LS: AG 4 ; 0.186414079 0.512
|  LS: AG 5 ; 0.167041237 0.4096
|  LS: AG 6 ; 0.152405157 0.32768
|  LS: AG 7 ; 0.141327363 0.262144
|  LS: AG 8 ; 0.132922495 0.2097152
NL: Newton 24 ; 0.132922495 0.0244309242
|  LS: AG 1 ; 0.224678299 1
|  LS: AG 2 ; 0.19919607 0.8
|  LS: AG 3 ; 0.18123078 0.64
|  LS: AG 4 ; 0.168466181 0.512
|  LS: AG 5 ; 0.159321798 0.4096
|  LS: AG 6 ; 0.152712321 0.32768
|  LS: AG 7 ; 0.14788943 0.262144
|  LS: AG 8 ; 0.144335365 0.2097152
NL: Newton 25 ; 0.144335365 0.0265285898
|  LS: AG 1 ; 0.147860423 1
|  LS: AG 2 ; 0.140945863 0.8
|  LS: AG 3 ; 0.137747027 0.64
|  LS: AG 4 ; 0.136659877 0.512
|  LS: AG 5 ; 0.136704114 0.4096
|  LS: AG 6 ; 0.137303756 0.32768
|  LS: AG 7 ; 0.138131965 0.262144
|  LS: AG 8 ; 0.139010501 0.2097152
NL: Newton 26 ; 0.139010501 0.025549889
NL: Newton 27 ; 0.0753078479 0.0138414519
|  LS: AG 1 ; 0.332176135 1
|  LS: AG 2 ; 0.254596908 0.8
|  LS: AG 3 ; 0.19405603 0.64
|  LS: AG 4 ; 0.147125643 0.512
|  LS: AG 5 ; 0.11133567 0.4096
|  LS: AG 6 ; 0.0849940087 0.32768
|  LS: AG 7 ; 0.0669972148 0.262144
NL: Newton 28 ; 0.0669972148 0.0123139719
|  LS: AG 1 ; 0.273259075 1
|  LS: AG 2 ; 0.229311997 0.8
|  LS: AG 3 ; 0.194002158 0.64
|  LS: AG 4 ; 0.16583856 0.512
|  LS: AG 5 ; 0.143548461 0.4096
|  LS: AG 6 ; 0.126048358 0.32768
|  LS: AG 7 ; 0.112418265 0.262144
|  LS: AG 8 ; 0.101880717 0.2097152
NL: Newton 29 ; 0.101880717 0.0187254992
|  LS: AG 1 ; 0.18354798 1
|  LS: AG 2 ; 0.16702208 0.8
|  LS: AG 3 ; 0.153599416 0.64
|  LS: AG 4 ; 0.142802785 0.512
|  LS: AG 5 ; 0.134191609 0.4096
|  LS: AG 6 ; 0.127368148 0.32768
|  LS: AG 7 ; 0.121985254 0.262144
|  LS: AG 8 ; 0.117749601 0.2097152
NL: Newton 30 ; 0.117749601 0.0216421726
|  LS: AG 1 ; 0.102384506 1
|  LS: AG 2 ; 0.103777271 0.8
|  LS: AG 3 ; 0.105674947 0.64
|  LS: AG 4 ; 0.107594645 0.512
|  LS: AG 5 ; 0.109343284 0.4096
|  LS: AG 6 ; 0.110859174 0.32768
|  LS: AG 7 ; 0.112138304 0.262144
|  LS: AG 8 ; 0.113200367 0.2097152
NL: Newton 31 ; 0.113200367 0.0208060312
NL: Newton 32 ; 0.0466343662 0.00857131565
|  LS: AG 1 ; 0.204021475 1
|  LS: AG 2 ; 0.159139866 0.8
|  LS: AG 3 ; 0.123518886 0.64
|  LS: AG 4 ; 0.0955484042 0.512
|  LS: AG 5 ; 0.0739956937 0.4096
|  LS: AG 6 ; 0.0579507199 0.32768
|  LS: AG 7 ; 0.0467404361 0.262144
|  LS: AG 8 ; 0.0397584977 0.2097152
NL: Newton 33 ; 0.0397584977 0.00730754295
|  LS: AG 1 ; 0.175633339 1
|  LS: AG 2 ; 0.144238451 0.8
|  LS: AG 3 ; 0.119730559 0.64
|  LS: AG 4 ; 0.100662379 0.512
|  LS: AG 5 ; 0.0859044144 0.4096
|  LS: AG 6 ; 0.074561524 0.32768
|  LS: AG 7 ; 0.0659136723 0.262144
|  LS: AG 8 ; 0.0593754 0.2097152
NL: Newton 34 ; 0.0593754 0.0109130956
|  LS: AG 1 ; 0.136901704 1
|  LS: AG 2 ; 0.118578677 0.8
|  LS: AG 3 ; 0.10467395 0.64
|  LS: AG 4 ; 0.0941122194 0.512
|  LS: AG 5 ; 0.0860843719 0.4096
|  LS: AG 6 ; 0.0799762626 0.32768
|  LS: AG 7 ; 0.0753206315 0.262144
|  LS: AG 8 ; 0.0717627469 0.2097152
NL: Newton 35 ; 0.0717627469 0.0131898685
|  LS: AG 1 ; 0.0920843866 1
|  LS: AG 2 ; 0.0855772025 0.8
|  LS: AG 3 ; 0.081175735 0.64
|  LS: AG 4 ; 0.0782091737 0.512
|  LS: AG 5 ; 0.0762105248 0.4096
|  LS: AG 6 ; 0.0748603713 0.32768
|  LS: AG 7 ; 0.0739433815 0.262144
|  LS: AG 8 ; 0.0733158288 0.2097152
NL: Newton 36 ; 0.0733158288 0.0134753222
NL: Newton 37 ; 0.0487439331 0.00895905039
|  LS: AG 1 ; 0.171148501 1
|  LS: AG 2 ; 0.128870647 0.8
|  LS: AG 3 ; 0.09580415 0.64
|  LS: AG 4 ; 0.0702118567 0.512
|  LS: AG 5 ; 0.0509210211 0.4096
|  LS: AG 6 ; 0.0373124256 0.32768
NL: Newton 38 ; 0.0373124256 0.00685795913
|  LS: AG 1 ; 0.145406634 1
|  LS: AG 2 ; 0.122248322 0.8
|  LS: AG 3 ; 0.103744242 0.64
|  LS: AG 4 ; 0.0890506742 0.512
|  LS: AG 5 ; 0.0774592508 0.4096
|  LS: AG 6 ; 0.0683762485 0.32768
|  LS: AG 7 ; 0.06130497 0.262144
|  LS: AG 8 ; 0.0558316897 0.2097152
NL: Newton 39 ; 0.0558316897 0.0102617678
|  LS: AG 1 ; 0.0990821454 1
|  LS: AG 2 ; 0.0898731544 0.8
|  LS: AG 3 ; 0.0825536843 0.64
|  LS: AG 4 ; 0.0767782347 0.512
|  LS: AG 5 ; 0.0722462676 0.4096
|  LS: AG 6 ; 0.0687029624 0.32768
|  LS: AG 7 ; 0.065937694 0.262144
|  LS: AG 8 ; 0.0637802298 0.2097152
NL: Newton 40 ; 0.0637802298 0.0117226956
|  LS: AG 1 ; 0.0556459657 1
|  LS: AG 2 ; 0.0560502856 0.8
|  LS: AG 3 ; 0.0568776782 0.64
|  LS: AG 4 ; 0.0578317111 0.512
|  LS: AG 5 ; 0.0587653722 0.4096
|  LS: AG 6 ; 0.0596129031 0.32768
|  LS: AG 7 ; 0.0603510701 0.262144
NL: Newton 41 ; 0.0603510701 0.011092422
NL: Newton 42 ; 0.0220266186 0.0040484543
|  LS: AG 1 ; 0.119728607 1
|  LS: AG 2 ; 0.095365764 0.8
|  LS: AG 3 ; 0.0761089105 0.64
|  LS: AG 4 ; 0.0609928077 0.512
|  LS: AG 5 ; 0.0492570101 0.4096
|  LS: AG 6 ; 0.0402999863 0.32768
|  LS: AG 7 ; 0.0336362972 0.262144
|  LS: AG 8 ; 0.028855225 0.2097152
NL: Newton 43 ; 0.028855225 0.00530354032
|  LS: AG 1 ; 0.0984860094 1
|  LS: AG 2 ; 0.0827906043 0.8
|  LS: AG 3 ; 0.070554043 0.64
|  LS: AG 4 ; 0.0610382147 0.512
|  LS: AG 5 ; 0.0536632465 0.4096
|  LS: AG 6 ; 0.0479688835 0.32768
|  LS: AG 7 ; 0.0435875885 0.262144
|  LS: AG 8 ; 0.040225735 0.2097152
NL: Newton 44 ; 0.040225735 0.00739342035
|  LS: AG 1 ; 0.07141546 1
|  LS: AG 2 ; 0.0638660978 0.8
|  LS: AG 3 ; 0.0581911247 0.64
|  LS: AG 4 ; 0.0539248512 0.512
|  LS: AG 5 ; 0.050714127 0.4096
|  LS: AG 6 ; 0.0482920915 0.32768
|  LS: AG 7 ; 0.0464584489 0.262144
|  LS: AG 8 ; 0.0450639259 0.2097152
NL: Newton 45 ; 0.0450639259 0.00828267145
|  LS: AG 1 ; 0.0429810283 1
|  LS: AG 2 ; 0.0420555499 0.8
|  LS: AG 3 ; 0.041802707 0.64
|  LS: AG 4 ; 0.0419172501 0.512
|  LS: AG 5 ; 0.0422098401 0.4096
|  LS: AG 6 ; 0.0425698947 0.32768
|  LS: AG 7 ; 0.0429365919 0.262144
|  LS: AG 8 ; 0.0432790527 0.2097152
NL: Newton 46 ; 0.0432790527 0.00795461484
NL: Newton 47 ; 0.0200176157 0.00367920306
|  LS: AG 1 ; 0.0981021211 1
|  LS: AG 2 ; 0.0763720843 0.8
|  LS: AG 3 ; 0.059224118 0.64
|  LS: AG 4 ; 0.0457915669 0.512
|  LS: AG 5 ; 0.0354161457 0.4096
|  LS: AG 6 ; 0.0276109471 0.32768
|  LS: AG 7 ; 0.0220208044 0.262144
|  LS: AG 8 ; 0.0183585078 0.2097152
NL: Newton 48 ; 0.0183585078 0.0033742619
|  LS: AG 1 ; 0.0819677675 1
|  LS: AG 2 ; 0.0679686681 0.8
|  LS: AG 3 ; 0.056848463 0.64
|  LS: AG 4 ; 0.0480635148 0.512
|  LS: AG 5 ; 0.0411682554 0.4096
|  LS: AG 6 ; 0.0357960182 0.32768
|  LS: AG 7 ; 0.0316435211 0.262144
|  LS: AG 8 ; 0.0284590961 0.2097152
NL: Newton 49 ; 0.0284590961 0.00523073251
|  LS: AG 1 ; 0.058871904 1
|  LS: AG 2 ; 0.0522903633 0.8
|  LS: AG 3 ; 0.0470931894 0.64
|  LS: AG 4 ; 0.0430135897 0.512
|  LS: AG 5 ; 0.0398262078 0.4096
|  LS: AG 6 ; 0.0373438562 0.32768
|  LS: AG 7 ; 0.035413782 0.262144
|  LS: AG 8 ; 0.0339134552 0.2097152
NL: Newton 50 ; 0.0339134552 0.00623323427
|  LS: AG 1 ; 0.035367416 1
|  LS: AG 2 ; 0.0344536474 0.8
|  LS: AG 3 ; 0.0339376135 0.64
|  LS: AG 4 ; 0.0336684491 0.512
|  LS: AG 5 ; 0.0335473412 0.4096
|  LS: AG 6 ; 0.0335115224 0.32768
|  LS: AG 7 ; 0.0335221629 0.262144
|  LS: AG 8 ; 0.0335558574 0.2097152
NL: Newton 51 ; 0.0335558574 0.00616750841
NL: Newton 52 ; 0.0166963773 0.00306876519
|  LS: AG 1 ; 0.0686426669 1
|  LS: AG 2 ; 0.0529707613 0.8
|  LS: AG 3 ; 0.0405527782 0.64
|  LS: AG 4 ; 0.0308173468 0.512
|  LS: AG 5 ; 0.0233386407 0.4096
|  LS: AG 6 ; 0.0178236095 0.32768
|  LS: AG 7 ; 0.0140852485 0.262144
NL: Newton 53 ; 0.0140852485 0.00258884425
|  LS: AG 1 ; 0.057151737 1
|  LS: AG 2 ; 0.047501277 0.8
|  LS: AG 3 ; 0.0399153717 0.64
|  LS: AG 4 ; 0.0339759529 0.512
|  LS: AG 5 ; 0.0293493238 0.4096
|  LS: AG 6 ; 0.0257666477 0.32768
|  LS: AG 7 ; 0.0230096455 0.262144
|  LS: AG 8 ; 0.0209004531 0.2097152
NL: Newton 54 ; 0.0209004531 0.00384146703
|  LS: AG 1 ; 0.0421144208 1
|  LS: AG 2 ; 0.0372335 0.8
|  LS: AG 3 ; 0.0334827867 0.64
|  LS: AG 4 ; 0.0306062286 0.512
|  LS: AG 5 ; 0.0284027493 0.4096
|  LS: AG 6 ; 0.0267150271 0.32768
|  LS: AG 7 ; 0.0254209012 0.262144
|  LS: AG 8 ; 0.0244263709 0.2097152
NL: Newton 55 ; 0.0244263709 0.00448952461
|  LS: AG 1 ; 0.0260757556 1
|  LS: AG 2 ; 0.025110867 0.8
|  LS: AG 3 ; 0.0245550659 0.64
|  LS: AG 4 ; 0.0242573774 0.512
|  LS: AG 5 ; 0.0241163597 0.4096
|  LS: AG 6 ; 0.0240666103 0.32768
|  LS: AG 7 ; 0.0240673263 0.262144
|  LS: AG 8 ; 0.0240937785 0.2097152
NL: Newton 56 ; 0.0240937785 0.00442839471
NL: Newton 57 ; 0.0125025671 0.00229795015
|  LS: AG 1 ; 0.0532963341 1
|  LS: AG 2 ; 0.0410431773 0.8
|  LS: AG 3 ; 0.0313745475 0.64
|  LS: AG 4 ; 0.0238141762 0.512
|  LS: AG 5 ; 0.0180096214 0.4096
|  LS: AG 6 ; 0.0137176753 0.32768
|  LS: AG 7 ; 0.0107830821 0.262144
NL: Newton 58 ; 0.0107830821 0.0019819118
|  LS: AG 1 ; 0.044022637 1
|  LS: AG 2 ; 0.0367234734 0.8
|  LS: AG 3 ; 0.0309388825 0.64
|  LS: AG 4 ; 0.0263780515 0.512
|  LS: AG 5 ; 0.0228033051 0.4096
|  LS: AG 6 ; 0.0200195831 0.32768
|  LS: AG 7 ; 0.0178662022 0.262144
|  LS: AG 8 ; 0.0162107191 0.2097152
NL: Newton 59 ; 0.0162107191 0.00297950206
|  LS: AG 1 ; 0.031357517 1
|  LS: AG 2 ; 0.028006182 0.8
|  LS: AG 3 ; 0.0253851538 0.64
|  LS: AG 4 ; 0.023345351 0.512
|  LS: AG 5 ; 0.0217634994 0.4096
|  LS: AG 6 ; 0.0205392281 0.32768
|  LS: AG 7 ; 0.0195921414 0.262144
|  LS: AG 8 ; 0.0188588342 0.2097152
NL: Newton 60 ; 0.0188588342 0.00346622103
|  LS: AG 1 ; 0.0185847239 1
|  LS: AG 2 ; 0.0182376742 0.8
|  LS: AG 3 ; 0.0181038893 0.64
|  LS: AG 4 ; 0.0180908722 0.512
|  LS: AG 5 ; 0.0181407061 0.4096
|  LS: AG 6 ; 0.0182187889 0.32768
|  LS: AG 7 ; 0.018305386 0.262144
|  LS: AG 8 ; 0.0183898817 0.2097152
NL: Newton 61 ; 0.0183898817 0.00338002837
NL: Newton 62 ; 0.00862890919 0.00158597855
|  LS: AG 1 ; 0.0385727278 1
|  LS: AG 2 ; 0.0299345411 0.8
|  LS: AG 3 ; 0.023095883 0.64
|  LS: AG 4 ; 0.0177322157 0.512
|  LS: AG 5 ; 0.0135976513 0.4096
|  LS: AG 6 ; 0.0105144161 0.32768
|  LS: AG 7 ; 0.00835791181 0.262144
|  LS: AG 8 ; 0.00702355236 0.2097152
NL: Newton 63 ; 0.00702355236 0.00129091675
|  LS: AG 1 ; 0.0329307632 1
|  LS: AG 2 ; 0.0270861295 0.8
|  LS: AG 3 ; 0.0224744574 0.64
|  LS: AG 4 ; 0.0188526776 0.512
|  LS: AG 5 ; 0.0160259413 0.4096
|  LS: AG 6 ; 0.0138366431 0.32768
|  LS: AG 7 ; 0.0121559622 0.262144
|  LS: AG 8 ; 0.010877678 0.2097152
NL: Newton 64 ; 0.010877678 0.00199929835
|  LS: AG 1 ; 0.0247469471 1
|  LS: AG 2 ; 0.0216374072 0.8
|  LS: AG 3 ; 0.019220134 0.64
|  LS: AG 4 ; 0.01734666 0.512
|  LS: AG 5 ; 0.0158982861 0.4096
|  LS: AG 6 ; 0.0147803541 0.32768
|  LS: AG 7 ; 0.0139178846 0.262144
|  LS: AG 8 ; 0.0132520374 0.2097152
NL: Newton 65 ; 0.0132520374 0.00243570149
|  LS: AG 1 ; 0.0157747649 1
|  LS: AG 2 ; 0.0149560513 0.8
|  LS: AG 3 ; 0.0144008365 0.64
|  LS: AG 4 ; 0.0140275752 0.512
|  LS: AG 5 ; 0.0137777809 0.4096
|  LS: AG 6 ; 0.0136107751 0.32768
|  LS: AG 7 ; 0.0134988923 0.262144
|  LS: AG 8 ; 0.0134235993 0.2097152
NL: Newton 66 ; 0.0134235993 0.00246723429
NL: Newton 67 ; 0.00787204557 0.00144686833
|  LS: AG 1 ; 0.029348118 1
|  LS: AG 2 ; 0.0223641816 0.8
|  LS: AG 3 ; 0.0168547297 0.64
|  LS: AG 4 ; 0.0125561321 0.512
|  LS: AG 5 ; 0.00928103297 0.4096
|  LS: AG 6 ; 0.00691599965 0.32768
NL: Newton 68 ; 0.00691599965 0.00127114874
|  LS: AG 1 ; 0.0240343362 1
|  LS: AG 2 ; 0.0202947897 0.8
|  LS: AG 3 ; 0.0173381309 0.64
|  LS: AG 4 ; 0.0150115988 0.512
|  LS: AG 5 ; 0.0131903114 0.4096
|  LS: AG 6 ; 0.01177193 0.32768
|  LS: AG 7 ; 0.0106725814 0.262144
|  LS: AG 8 ; 0.00982379651 0.2097152
NL: Newton 69 ; 0.00982379651 0.00180559676
|  LS: AG 1 ; 0.0166761928 1
|  LS: AG 2 ; 0.0151091696 0.8
|  LS: AG 3 ; 0.0139002982 0.64
|  LS: AG 4 ; 0.0129714727 0.512
|  LS: AG 5 ; 0.0122593944 0.4096
|  LS: AG 6 ; 0.0117136891 0.32768
|  LS: AG 7 ; 0.0112949609 0.262144
|  LS: AG 8 ; 0.0109728518 0.2097152
NL: Newton 70 ; 0.0109728518 0.00201679113
|  LS: AG 1 ; 0.00950082715 1
|  LS: AG 2 ; 0.00952316708 0.8
|  LS: AG 3 ; 0.00964674618 0.64
|  LS: AG 4 ; 0.00981057558 0.512
NL: Newton 71 ; 0.00981057558 0.00180316678
|  LS: AG 1 ; 0.00849169996 1
|  LS: AG 2 ; 0.00526849843 0.8
NL: Newton 72 ; 0.00526849843 0.000968340877
|  LS: AG 1 ; 0.0180123985 1
|  LS: AG 2 ; 0.0151976503 0.8
|  LS: AG 3 ; 0.012982948 0.64
|  LS: AG 4 ; 0.0112474682 0.512
|  LS: AG 5 ; 0.00989374745 0.4096
|  LS: AG 6 ; 0.00884276713 0.32768
|  LS: AG 7 ; 0.00803033834 0.262144
|  LS: AG 8 ; 0.0074044594 0.2097152
NL: Newton 73 ; 0.0074044594 0.0013609268
|  LS: AG 1 ; 0.0126675437 1
|  LS: AG 2 ; 0.0114363798 0.8
|  LS: AG 3 ; 0.0104959108 0.64
|  LS: AG 4 ; 0.00977945142 0.512
|  LS: AG 5 ; 0.00923423993 0.4096
|  LS: AG 6 ; 0.00881908934 0.32768
|  LS: AG 7 ; 0.00850229484 0.262144
|  LS: AG 8 ; 0.00825974772 0.2097152
NL: Newton 74 ; 0.00825974772 0.00151812731
|  LS: AG 1 ; 0.00733407456 1
|  LS: AG 2 ; 0.00730116743 0.8
|  LS: AG 3 ; 0.00735738104 0.64
|  LS: AG 4 ; 0.00745424728 0.512
|  LS: AG 5 ; 0.00756378189 0.4096
NL: Newton 75 ; 0.00756378189 0.00139021
NL: Newton 76 ; 0.00434243621 0.000798132247
|  LS: AG 1 ; 0.0163956835 1
|  LS: AG 2 ; 0.0137482186 0.8
|  LS: AG 3 ; 0.0116554345 0.64
|  LS: AG 4 ; 0.0100089135 0.512
|  LS: AG 5 ; 0.00872042326 0.4096
|  LS: AG 6 ; 0.00771784519 0.32768
|  LS: AG 7 ; 0.00694207217 0.262144
|  LS: AG 8 ; 0.00634471917 0.2097152
NL: Newton 77 ; 0.00634471917 0.00116614838
|  LS: AG 1 ; 0.0116057293 1
|  LS: AG 2 ; 0.0104168386 0.8
|  LS: AG 3 ; 0.00949543753 0.64
|  LS: AG 4 ; 0.00878419361 0.512
|  LS: AG 5 ; 0.00823655527 0.4096
|  LS: AG 6 ; 0.00781527257 0.32768
|  LS: AG 7 ; 0.00749099289 0.262144
|  LS: AG 8 ; 0.00724091036 0.2097152
NL: Newton 78 ; 0.00724091036 0.00133086677
|  LS: AG 1 ; 0.00680400955 1
|  LS: AG 2 ; 0.00672130931 0.8
|  LS: AG 3 ; 0.0067176973 0.64
|  LS: AG 4 ; 0.00675494834 0.512
|  LS: AG 5 ; 0.00681002383 0.4096
|  LS: AG 6 ; 0.00686986667 0.32768
|  LS: AG 7 ; 0.00692757479 0.262144
|  LS: AG 8 ; 0.00697987511 0.2097152
NL: Newton 79 ; 0.00697987511 0.00128288894
NL: Newton 80 ; 0.00313128267 0.000575524326
|  LS: AG 1 ; 0.0148503965 1
|  LS: AG 2 ; 0.0115741804 0.8
|  LS: AG 3 ; 0.00898182917 0.64
|  LS: AG 4 ; 0.00694800634 0.512
|  LS: AG 5 ; 0.00537686211 0.4096
|  LS: AG 6 ; 0.00419730382 0.32768
|  LS: AG 7 ; 0.00335723762 0.262144
|  LS: AG 8 ; 0.00281341814 0.2097152
NL: Newton 81 ; 0.00281341814 0.000517101376
|  LS: AG 1 ; 0.0125338735 1
|  LS: AG 2 ; 0.0103606172 0.8
|  LS: AG 3 ; 0.00864451637 0.64
|  LS: AG 4 ; 0.00729575805 0.512
|  LS: AG 5 ; 0.00624201217 0.4096
|  LS: AG 6 ; 0.00542456974 0.32768
|  LS: AG 7 ; 0.00479537909 0.262144
|  LS: AG 8 ; 0.00431488408 0.2097152
NL: Newton 82 ; 0.00431488408 0.000793068212
|  LS: AG 1 ; 0.00926089352 1
|  LS: AG 2 ; 0.00815390787 0.8
|  LS: AG 3 ; 0.00729271719 0.64
|  LS: AG 4 ; 0.00662506066 0.512
|  LS: AG 5 ; 0.00610883176 0.4096
|  LS: AG 6 ; 0.00571031262 0.32768
|  LS: AG 7 ; 0.00540275871 0.262144
|  LS: AG 8 ; 0.00516519079 0.2097152
