
==
PG
==
NL: Newton 0 ; 2.77040813 1
|  LS: AG 4 ; 0.035845645 0.512
|  LS: AG 5 ; 0.0356380495 0.4096
|  LS: AG 6 ; 0.035520708 0.32768
|  LS: AG 7 ; 0.0354580064 0.262144
|  LS: AG 8 ; 0.0354277517 0.2097152
NL: Newton 24 ; 0.0354277517 0.0127879179
NL: Newton 25 ; 0.0219337196 0.00791714381
|  LS: AG 1 ; 0.0438760332 1
|  LS: AG 2 ; 0.0309743918 0.8
|  LS: AG 3 ; 0.0208469092 0.64
|  LS: AG 4 ; 0.0130878032 0.512
NL: Newton 26 ; 0.0130878032 0.00472414266
|  LS: AG 1 ; 0.0354748931 1
|  LS: AG 2 ; 0.030789144 0.8
|  LS: AG 3 ; 0.02706187 0.64
|  LS: AG 4 ; 0.0241074507 0.512
|  LS: AG 5 ; 0.0217729224 0.4096
|  LS: AG 6 ; 0.0199328847 0.32768
|  LS: AG 7 ; 0.0184852032 0.262144
|  LS: AG 8 ; 0.017347343 0.2097152
NL: Newton 27 ; 0.017347343 0.0062616561
|  LS: AG 1 ; 0.0247951492 1
|  LS: AG 2 ; 0.0231959475 0.8
|  LS: AG 3 ; 0.0219420574 0.64
|  LS: AG 4 ; 0.0209608194 0.512
|  LS: AG 5 ; 0.0201933426 0.4096
|  LS: AG 6 ; 0.0195926934 0.32768
|  LS: AG 7 ; 0.019121946 0.262144
|  LS: AG 8 ; 0.0187523054 0.2097152
NL: Newton 28 ; 0.0187523054 0.00676878803
|  LS: AG 1 ; 0.0153006972 1
|  LS: AG 2 ; 0.0158599024 0.8
|  LS: AG 3 ; 0.0163627765 0.64
|  LS: AG 4 ; 0.0167962664 0.512
NL: Newton 29 ; 0.0167962664 0.00606274079
NL: Newton 30 ; 0.00535938301 0.00193451028
|  LS: AG 1 ; 0.0201847946 1
|  LS: AG 2 ; 0.0170032363 0.8
|  LS: AG 3 ; 0.0144877859 0.64
|  LS: AG 4 ; 0.0125040277 0.512
|  LS: AG 5 ; 0.0109441928 0.4096
|  LS: AG 6 ; 0.00972151291 0.32768
|  LS: AG 7 ; 0.00876595054 0.262144
|  LS: AG 8 ; 0.00802098754 0.2097152
NL: Newton 31 ; 0.00802098754 0.00289523679
|  LS: AG 1 ; 0.0149875343 1
|  LS: AG 2 ; 0.0134766199 0.8
|  LS: AG 3 ; 0.0122971985 0.64
|  LS: AG 4 ; 0.0113769436 0.512
|  LS: AG 5 ; 0.0106588055 0.4096
|  LS: AG 6 ; 0.0100979595 0.32768
|  LS: AG 7 ; 0.00965936155 0.262144
|  LS: AG 8 ; 0.00931574662 0.2097152
NL: Newton 32 ; 0.00931574662 0.00336258998
|  LS: AG 1 ; 0.0100410662 1
|  LS: AG 2 ; 0.00980110842 0.8
|  LS: AG 3 ; 0.00964177802 0.64
|  LS: AG 4 ; 0.00953607273 0.512
|  LS: AG 5 ; 0.00946581361 0.4096
|  LS: AG 6 ; 0.0094189226 0.32768
|  LS: AG 7 ; 0.00938743934 0.262144
|  LS: AG 8 ; 0.00936613927 0.2097152
NL: Newton 33 ; 0.00936613927 0.0033807796
NL: Newton 34 ; 0.00576672767 0.00208154445
|  LS: AG 1 ; 0.0114692055 1
|  LS: AG 2 ; 0.00811217606 0.8
|  LS: AG 3 ; 0.00546633507 0.64
|  LS: AG 4 ; 0.00343030214 0.512
NL: Newton 35 ; 0.00343030214 0.00123819379
|  LS: AG 1 ; 0.00910158559 1
|  LS: AG 2 ; 0.00790285977 0.8
|  LS: AG 3 ; 0.00695387177 0.64
|  LS: AG 4 ; 0.00620456867 0.512
|  LS: AG 5 ; 0.00561432056 0.4096
|  LS: AG 6 ; 0.00515022743 0.32768
|  LS: AG 7 ; 0.00478576619 0.262144
|  LS: AG 8 ; 0.0044996854 0.2097152
NL: Newton 36 ; 0.0044996854 0.00162419586
|  LS: AG 1 ; 0.00640098191 1
|  LS: AG 2 ; 0.00598095184 0.8
|  LS: AG 3 ; 0.00565570266 0.64
|  LS: AG 4 ; 0.00540385928 0.512
|  LS: AG 5 ; 0.00520862554 0.4096
|  LS: AG 6 ; 0.00505695871 0.32768
|  LS: AG 7 ; 0.00493881846 0.262144
|  LS: AG 8 ; 0.00484651724 0.2097152
NL: Newton 37 ; 0.00484651724 0.00174938746
|  LS: AG 1 ; 0.00397783038 1
|  LS: AG 2 ; 0.0041104931 0.8
|  LS: AG 3 ; 0.0042333553 0.64
|  LS: AG 4 ; 0.00434137967 0.512
NL: Newton 38 ; 0.00434137967 0.00156705419
NL: Newton 39 ; 0.00137234212 0.000495357382
|  LS: AG 1 ; 0.00527990501 1
|  LS: AG 2 ; 0.00444388732 0.8
|  LS: AG 3 ; 0.00378174686 0.64
|  LS: AG 4 ; 0.00325881201 0.512
|  LS: AG 5 ; 0.00284715134 0.4096
|  LS: AG 6 ; 0.00252418709 0.32768
|  LS: AG 7 ; 0.00227163155 0.262144
|  LS: AG 8 ; 0.00207467936 0.2097152
NL: Newton 40 ; 0.00207467936 0.000748871379
|  LS: AG 1 ; 0.00390615625 1
|  LS: AG 2 ; 0.00351263267 0.8
|  LS: AG 3 ; 0.00320413615 0.64
|  LS: AG 4 ; 0.00296257932 0.512
|  LS: AG 5 ; 0.00277352946 0.4096
|  LS: AG 6 ; 0.0026255382 0.32768
|  LS: AG 7 ; 0.00250958435 0.262144
|  LS: AG 8 ; 0.00241860324 0.2097152
NL: Newton 41 ; 0.00241860324 0.000873013335
|  LS: AG 1 ; 0.00260494538 1
|  LS: AG 2 ; 0.00254565286 0.8
|  LS: AG 3 ; 0.00250573327 0.64
|  LS: AG 4 ; 0.0024788353 0.512
|  LS: AG 5 ; 0.00246064436 0.4096
|  LS: AG 6 ; 0.00244826717 0.32768
|  LS: AG 7 ; 0.0024397781 0.262144
|  LS: AG 8 ; 0.00243389992 0.2097152
NL: Newton 42 ; 0.00243389992 0.000878534789
NL: Newton 43 ; 0.00148755106 0.000536942932
|  LS: AG 1 ; 0.00297826685 1
|  LS: AG 2 ; 0.00211005688 0.8
|  LS: AG 3 ; 0.00142495237 0.64
|  LS: AG 4 ; 0.000896817157 0.512
NL: Newton 44 ; 0.000896817157 0.000323713011
|  LS: AG 1 ; 0.00234476279 1
|  LS: AG 2 ; 0.00203790115 0.8
|  LS: AG 3 ; 0.00179530858 0.64
|  LS: AG 4 ; 0.00160397884 0.512
|  LS: AG 5 ; 0.00145339702 0.4096
|  LS: AG 6 ; 0.00133507817 0.32768
|  LS: AG 7 ; 0.00124220272 0.262144
|  LS: AG 8 ; 0.00116932102 0.2097152
NL: Newton 45 ; 0.00116932102 0.000422075363
|  LS: AG 1 ; 0.00164933201 1
|  LS: AG 2 ; 0.00154227202 0.8
|  LS: AG 3 ; 0.00145971588 0.64
|  LS: AG 4 ; 0.00139602072 0.512
|  LS: AG 5 ; 0.00134679293 0.4096
|  LS: AG 6 ; 0.00130864775 0.32768
|  LS: AG 7 ; 0.00127899745 0.262144
|  LS: AG 8 ; 0.00125587234 0.2097152
NL: Newton 46 ; 0.00125587234 0.000453316724
|  LS: AG 1 ; 0.00102462241 1
|  LS: AG 2 ; 0.00105969039 0.8
|  LS: AG 3 ; 0.00109228828 0.64
NL: Newton 47 ; 0.00109228828 0.000394269809
NL: Newton 48 ; 0.000647812792 0.000233832981
|  LS: AG 1 ; 0.00133346404 1
|  LS: AG 2 ; 0.0011871598 0.8
|  LS: AG 3 ; 0.00107206407 0.64
|  LS: AG 4 ; 0.000981669461 0.512
|  LS: AG 5 ; 0.000910750623 0.4096
|  LS: AG 6 ; 0.000855132796 0.32768
|  LS: AG 7 ; 0.000811501549 0.262144
|  LS: AG 8 ; 0.000777242677 0.2097152
NL: Newton 49 ; 0.000777242677 0.000280551688
|  LS: AG 1 ; 0.000903511786 1
|  LS: AG 2 ; 0.000871262369 0.8
|  LS: AG 3 ; 0.000847727466 0.64
|  LS: AG 4 ; 0.000830473128 0.512
|  LS: AG 5 ; 0.00081774098 0.4096
|  LS: AG 6 ; 0.00080827352 0.32768
|  LS: AG 7 ; 0.000801175618 0.262144
|  LS: AG 8 ; 0.000795810162 0.2097152
NL: Newton 50 ; 0.000795810162 0.000287253764
NL: Newton 51 ; 0.000529654138 0.000191182712
|  LS: AG 1 ; 0.000973149575 1
|  LS: AG 2 ; 0.000680941457 0.8
|  LS: AG 3 ; 0.000450639088 0.64
NL: Newton 52 ; 0.000450639088 0.000162661625
|  LS: AG 1 ; 0.000752077521 1
|  LS: AG 2 ; 0.000686850863 0.8
|  LS: AG 3 ; 0.00063589005 0.64
|  LS: AG 4 ; 0.000596109939 0.512
|  LS: AG 5 ; 0.000565056451 0.4096
|  LS: AG 6 ; 0.000540794373 0.32768
|  LS: AG 7 ; 0.000521809695 0.262144
|  LS: AG 8 ; 0.00050692534 0.2097152
NL: Newton 53 ; 0.00050692534 0.000182978578
|  LS: AG 1 ; 0.000487661603 1
|  LS: AG 2 ; 0.000487138176 0.8
|  LS: AG 3 ; 0.000488322328 0.64
|  LS: AG 4 ; 0.000490288907 0.512
|  LS: AG 5 ; 0.000492506934 0.4096
|  LS: AG 6 ; 0.000494688511 0.32768
|  LS: AG 7 ; 0.000496690919 0.262144
|  LS: AG 8 ; 0.000498455425 0.2097152
NL: Newton 54 ; 0.000498455425 0.000179921297
NL: Newton 55 ; 0.000265845847 9.59590914e-05
|  LS: AG 1 ; 0.00060921694 1
|  LS: AG 2 ; 0.000439502433 0.8
|  LS: AG 3 ; 0.000305298292 0.64
|  LS: AG 4 ; 0.000201004868 0.512
NL: Newton 56 ; 0.000201004868 7.25542442e-05
|  LS: AG 1 ; 0.000454025195 1
|  LS: AG 2 ; 0.000400235629 0.8
|  LS: AG 3 ; 0.0003578256 0.64
|  LS: AG 4 ; 0.000324452995 0.512
|  LS: AG 5 ; 0.000298231202 0.4096
|  LS: AG 6 ; 0.000277646175 0.32768
|  LS: AG 7 ; 0.000261489499 0.262144
|  LS: AG 8 ; 0.000248802848 0.2097152
NL: Newton 57 ; 0.000248802848 8.98072908e-05
|  LS: AG 1 ; 0.000312557764 1
|  LS: AG 2 ; 0.000297529116 0.8
|  LS: AG 3 ; 0.000286204252 0.64
|  LS: AG 4 ; 0.000277646686 0.512
|  LS: AG 5 ; 0.000271153062 0.4096
|  LS: AG 6 ; 0.000266200493 0.32768
|  LS: AG 7 ; 0.00026240245 0.262144
|  LS: AG 8 ; 0.000259473664 0.2097152
NL: Newton 58 ; 0.000259473664 9.36590035e-05
NL: Newton 59 ; 0.000187885657 6.78187647e-05
|  LS: AG 1 ; 0.000317186714 1
|  LS: AG 2 ; 0.000218970945 0.8
|  LS: AG 3 ; 0.000141697464 0.64
NL: Newton 60 ; 0.000141697464 5.11467832e-05
|  LS: AG 1 ; 0.000257104505 1
|  LS: AG 2 ; 0.00023232185 0.8
|  LS: AG 3 ; 0.000212890742 0.64
|  LS: AG 4 ; 0.000197675025 0.512
|  LS: AG 5 ; 0.000185766087 0.4096
|  LS: AG 6 ; 0.000176442593 0.32768
|  LS: AG 7 ; 0.000169136164 0.262144
|  LS: AG 8 ; 0.000163401895 0.2097152
NL: Newton 61 ; 0.000163401895 5.89811635e-05
|  LS: AG 1 ; 0.000169833692 1
|  LS: AG 2 ; 0.000167130149 0.8
|  LS: AG 3 ; 0.000165460897 0.64
|  LS: AG 4 ; 0.00016445149 0.512
|  LS: AG 5 ; 0.000163856665 0.4096
|  LS: AG 6 ; 0.000163518505 0.32768
|  LS: AG 7 ; 0.00016333669 0.262144
|  LS: AG 8 ; 0.000163248218 0.2097152
NL: Newton 62 ; 0.000163248218 5.89256927e-05
NL: Newton 63 ; 9.55342554e-05 3.44838201e-05
|  LS: AG 1 ; 0.000199540636 1
|  LS: AG 2 ; 0.000142238845 0.8
|  LS: AG 3 ; 9.69776191e-05 0.64
|  LS: AG 4 ; 6.19752043e-05 0.512
NL: Newton 64 ; 6.19752043e-05 2.2370424e-05
|  LS: AG 1 ; 0.000154189348 1
|  LS: AG 2 ; 0.000134619964 0.8
|  LS: AG 3 ; 0.000119166237 0.64
|  LS: AG 4 ; 0.000106989227 0.512
|  LS: AG 5 ; 9.7412017e-05 0.4096
|  LS: AG 6 ; 8.98896728e-05 0.32768
|  LS: AG 7 ; 8.3985428e-05 0.262144
|  LS: AG 8 ; 7.93512793e-05 0.2097152
NL: Newton 65 ; 7.93512793e-05 2.86424511e-05
|  LS: AG 1 ; 0.000107775267 1
|  LS: AG 2 ; 0.00010133757 0.8
|  LS: AG 3 ; 9.6405564e-05 0.64
|  LS: AG 4 ; 9.26223025e-05 0.512
|  LS: AG 5 ; 8.97129884e-05 0.4096
|  LS: AG 6 ; 8.74682382e-05 0.32768
|  LS: AG 7 ; 8.5729602e-05 0.262144
|  LS: AG 8 ; 8.4377581e-05 0.2097152
NL: Newton 66 ; 8.4377581e-05 3.04567331e-05
NL: Newton 67 ; 6.63116338e-05 2.39356913e-05
|  LS: AG 1 ; 0.000103144054 1
|  LS: AG 2 ; 7.01968927e-05 0.8
|  LS: AG 3 ; 4.43329957e-05 0.64
NL: Newton 68 ; 4.43329957e-05 1.60023338e-05
|  LS: AG 1 ; 8.77056805e-05 1
|  LS: AG 2 ; 7.84424958e-05 0.8
|  LS: AG 3 ; 7.1159614e-05 0.64
|  LS: AG 4 ; 6.54428498e-05 0.512
|  LS: AG 5 ; 6.09596651e-05 0.4096
|  LS: AG 6 ; 5.74446511e-05 0.32768
|  LS: AG 7 ; 5.46874231e-05 0.262144
|  LS: AG 8 ; 5.25223313e-05 0.2097152
NL: Newton 69 ; 5.25223313e-05 1.89583371e-05
|  LS: AG 1 ; 5.8949886e-05 1
|  LS: AG 2 ; 5.72031575e-05 0.8
|  LS: AG 3 ; 5.59583885e-05 0.64
|  LS: AG 4 ; 5.50670709e-05 0.512
|  LS: AG 5 ; 5.44242794e-05 0.4096
|  LS: AG 6 ; 5.39566681e-05 0.32768
|  LS: AG 7 ; 5.36132198e-05 0.262144
|  LS: AG 8 ; 5.33584603e-05 0.2097152
NL: Newton 70 ; 5.33584603e-05 1.92601443e-05
NL: Newton 71 ; 3.41200468e-05 1.23158918e-05
|  LS: AG 1 ; 6.52247566e-05 1
|  LS: AG 2 ; 4.59170917e-05 0.8
|  LS: AG 3 ; 3.0686919e-05 0.64
|  LS: AG 4 ; 1.89829533e-05 0.512
NL: Newton 72 ; 1.89829533e-05 6.85204218e-06
|  LS: AG 1 ; 5.22554865e-05 1
|  LS: AG 2 ; 4.5196975e-05 0.8
|  LS: AG 3 ; 3.96162347e-05 0.64
|  LS: AG 4 ; 3.52143786e-05 0.512
|  LS: AG 5 ; 3.17500422e-05 0.4096
|  LS: AG 6 ; 2.90284808e-05 0.32768
|  LS: AG 7 ; 2.68930486e-05 0.262144
|  LS: AG 8 ; 2.52183904e-05 0.2097152
NL: Newton 73 ; 2.52183904e-05 9.10277088e-06
|  LS: AG 1 ; 3.70628677e-05 1
|  LS: AG 2 ; 3.44424841e-05 0.8
|  LS: AG 3 ; 3.2414943e-05 0.64
|  LS: AG 4 ; 3.08457679e-05 0.512
|  LS: AG 5 ; 2.96297363e-05 0.4096
|  LS: AG 6 ; 2.86853299e-05 0.32768
|  LS: AG 7 ; 2.79498721e-05 0.262144
|  LS: AG 8 ; 2.73754035e-05 0.2097152
NL: Newton 74 ; 2.73754035e-05 9.88136124e-06
|  LS: AG 1 ; 2.33028379e-05 1
|  LS: AG 2 ; 2.38732416e-05 0.8
|  LS: AG 3 ; 2.44260468e-05 0.64
|  LS: AG 4 ; 2.49259374e-05 0.512
|  LS: AG 5 ; 2.53605522e-05 0.4096
|  LS: AG 6 ; 2.57293187e-05 0.32768
|  LS: AG 7 ; 2.60372407e-05 0.262144
|  LS: AG 8 ; 2.62915461e-05 0.2097152
NL: Newton 75 ; 2.62915461e-05 9.49013462e-06
NL: Newton 76 ; 1.20311409e-05 4.34273231e-06
|  LS: AG 1 ; 3.21391075e-05 1
|  LS: AG 2 ; 2.35961787e-05 0.8
|  LS: AG 3 ; 1.68323925e-05 0.64
|  LS: AG 4 ; 1.15475375e-05 0.512
|  LS: AG 5 ; 7.5746405e-06 0.4096
NL: Newton 77 ; 7.5746405e-06 2.73412441e-06
|  LS: AG 1 ; 2.44890255e-05 1
|  LS: AG 2 ; 2.08939371e-05 0.8
|  LS: AG 3 ; 1.80477026e-05 0.64
|  LS: AG 4 ; 1.58003196e-05 0.512
|  LS: AG 5 ; 1.40306335e-05 0.4096
|  LS: AG 6 ; 1.26406735e-05 0.32768
|  LS: AG 7 ; 1.15512812e-05 0.262144
|  LS: AG 8 ; 1.06987135e-05 0.2097152
NL: Newton 78 ; 1.06987135e-05 3.86178247e-06
|  LS: AG 1 ; 1.77325004e-05 1
|  LS: AG 2 ; 1.62080537e-05 0.8
|  LS: AG 3 ; 1.50178747e-05 0.64
|  LS: AG 4 ; 1.40893923e-05 0.512
|  LS: AG 5 ; 1.33649676e-05 0.4096
|  LS: AG 6 ; 1.27992132e-05 0.32768
|  LS: AG 7 ; 1.23566679e-05 0.262144
|  LS: AG 8 ; 1.20097941e-05 0.2097152
NL: Newton 79 ; 1.20097941e-05 4.33502702e-06
|  LS: AG 1 ; 1.148403e-05 1
|  LS: AG 2 ; 1.14846108e-05 0.8
|  LS: AG 3 ; 1.15235201e-05 0.64
|  LS: AG 4 ; 1.15790248e-05 0.512
|  LS: AG 5 ; 1.16388131e-05 0.4096
|  LS: AG 6 ; 1.16963403e-05 0.32768
|  LS: AG 7 ; 1.17484766e-05 0.262144
|  LS: AG 8 ; 1.1794047e-05 0.2097152
NL: Newton 80 ; 1.1794047e-05 4.25715144e-06
NL: Newton 81 ; 6.24641934e-06 2.25469283e-06
|  LS: AG 1 ; 1.44169999e-05 1
|  LS: AG 2 ; 1.04093774e-05 0.8
|  LS: AG 3 ; 7.24026371e-06 0.64
|  LS: AG 4 ; 4.77684315e-06 0.512
NL: Newton 82 ; 4.77684315e-06 1.72423806e-06
|  LS: AG 1 ; 1.0716761e-05 1
|  LS: AG 2 ; 9.45407382e-06 0.8
|  LS: AG 3 ; 8.45853188e-06 0.64
|  LS: AG 4 ; 7.67515153e-06 0.512
|  LS: AG 5 ; 7.05963356e-06 0.4096
|  LS: AG 6 ; 6.57642594e-06 0.32768
|  LS: AG 7 ; 6.19715617e-06 0.262144
|  LS: AG 8 ; 5.89932742e-06 0.2097152
NL: Newton 83 ; 5.89932742e-06 2.12940735e-06
|  LS: AG 1 ; 7.36767891e-06 1
|  LS: AG 2 ; 7.02038607e-06 0.8
|  LS: AG 3 ; 6.75903816e-06 0.64
|  LS: AG 4 ; 6.56180087e-06 0.512
|  LS: AG 5 ; 6.41230447e-06 0.4096
|  LS: AG 6 ; 6.29840148e-06 0.32768
|  LS: AG 7 ; 6.21112816e-06 0.262144
|  LS: AG 8 ; 6.14388009e-06 0.2097152
NL: Newton 84 ; 6.14388009e-06 2.2176805e-06
NL: Newton 85 ; 4.41983242e-06 1.59537231e-06
|  LS: AG 1 ; 7.51045824e-06 1
|  LS: AG 2 ; 5.19068999e-06 0.8
|  LS: AG 3 ; 3.36518395e-06 0.64
NL: Newton 86 ; 3.36518395e-06 1.21468888e-06
|  LS: AG 1 ; 6.06316917e-06 1
|  LS: AG 2 ; 5.48334789e-06 0.8
|  LS: AG 3 ; 5.02889973e-06 0.64
|  LS: AG 4 ; 4.67315319e-06 0.512
|  LS: AG 5 ; 4.394793e-06 0.4096
|  LS: AG 6 ; 4.17690986e-06 0.32768
|  LS: AG 7 ; 4.00618986e-06 0.262144
|  LS: AG 8 ; 3.87221857e-06 0.2097152
NL: Newton 87 ; 3.87221857e-06 1.39770691e-06
|  LS: AG 1 ; 3.99958364e-06 1
|  LS: AG 2 ; 3.94044617e-06 0.8
|  LS: AG 3 ; 3.90491045e-06 0.64
|  LS: AG 4 ; 3.88423466e-06 0.512
|  LS: AG 5 ; 3.87273965e-06 0.4096
|  LS: AG 6 ; 3.86680339e-06 0.32768
|  LS: AG 7 ; 3.86415095e-06 0.262144
|  LS: AG 8 ; 3.86337383e-06 0.2097152
NL: Newton 88 ; 3.86337383e-06 1.39451433e-06
NL: Newton 89 ; 2.24458751e-06 8.10201027e-07
|  LS: AG 1 ; 4.72262686e-06 1
|  LS: AG 2 ; 3.36968584e-06 0.8
|  LS: AG 3 ; 2.30095417e-06 0.64
|  LS: AG 4 ; 1.47411637e-06 0.512
NL: Newton 90 ; 1.47411637e-06 5.32093576e-07
|  LS: AG 1 ; 3.6390524e-06 1
|  LS: AG 2 ; 3.17961349e-06 0.8
|  LS: AG 3 ; 2.81682641e-06 0.64
|  LS: AG 4 ; 2.53098072e-06 0.512
|  LS: AG 5 ; 2.30617242e-06 0.4096
